synonyms	ec_number	recommended_name
reductase, gamma-glutamyl phosphate	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
glutamate semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
glutamate-gamma-semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
glutamic gamma-semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
Glutamyl-gamma-semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
GPR	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
glutamic-gamma-semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
bifunctional enzyme, encompasses thegamma-glutamyl kinase and the glutamic-gamma-semialdehyde dehydrogenaseactivities	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
bifunctional enzyme, encompasses thegamma-glutamyl kinase and the glutamic-gamma-semialdehyde dehydrogenaseactivities	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
bifunctional enzyme,encompasses the gamma-glutamyl kinase and theglutamic-gamma-semialdehyde dehydrogenase activities	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
glutamate 5-semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
OsALDH18-1	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
gamma-GPR	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
Glutamate-5-semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
gamma-glutamyl phosphate reductase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
gamma glutamyl semialdehyde dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
GGSALDH	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
pyrroline 5-carboxylate dehydrogenase	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
ALDH4	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
isozyme	1.2.1.41	glutamate-5-semialdehyde dehydrogenase
dehydrogenase, hexadecanal (acylating)	1.2.1.42	hexadecanal dehydrogenase (acylating)
isozyme	1.2.1.42	hexadecanal dehydrogenase (acylating)
fatty acyl-CoA reductase	1.2.1.42	hexadecanal dehydrogenase (acylating)
coenzyme A-acylating aldehyde dehydrogenase	1.2.1.42	hexadecanal dehydrogenase (acylating)
CoA-acylating aldehyde dehydrogenase	1.2.1.42	hexadecanal dehydrogenase (acylating)
gene name	1.2.1.42	hexadecanal dehydrogenase (acylating)
FACoAR	1.2.1.42	hexadecanal dehydrogenase (acylating)
gene name	1.2.1.42	hexadecanal dehydrogenase (acylating)
gene name	1.2.1.42	hexadecanal dehydrogenase (acylating)
gene name	1.2.1.42	hexadecanal dehydrogenase (acylating)
FAR	1.2.1.42	hexadecanal dehydrogenase (acylating)
fatty acid reductase	1.2.1.42	hexadecanal dehydrogenase (acylating)
isozyme	1.2.1.42	hexadecanal dehydrogenase (acylating)
reductase, cinnamoyl coenzyme A	1.2.1.44	cinnamoyl-CoA reductase
feruloyl-CoA reductase	1.2.1.44	cinnamoyl-CoA reductase
ferulyl-CoA reductase	1.2.1.44	cinnamoyl-CoA reductase
feruloyl coenzyme A reductase	1.2.1.44	cinnamoyl-CoA reductase
p-hydroxycinnamoyl coenzyme A reductase	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-CoA:NADPH reductase	1.2.1.44	cinnamoyl-CoA reductase
Ta-CCR2	1.2.1.44	cinnamoyl-CoA reductase
ambiguous	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-CoA reductase 1	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
OsCCR1	1.2.1.44	cinnamoyl-CoA reductase
CCRH1	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-CoA reductase2	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl CoA reductase	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-Co-enzyme A reductase	1.2.1.44	cinnamoyl-CoA reductase
PtCCR	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-coenzyme A reductase	1.2.1.44	cinnamoyl-CoA reductase
PvCCR1	1.2.1.44	cinnamoyl-CoA reductase
PvCCR2	1.2.1.44	cinnamoyl-CoA reductase
Ll-CCRH1	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-CoA reductase1	1.2.1.44	cinnamoyl-CoA reductase
Ph-CCR1	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
PtoCCR1	1.2.1.44	cinnamoyl-CoA reductase
PtoCCR7	1.2.1.44	cinnamoyl-CoA reductase
AtCCR1	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl-CoA reductase	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl CoA reductase 1	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
VcCCR	1.2.1.44	cinnamoyl-CoA reductase
cinnamoyl coenzyme A reductase	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
HcCCR2	1.2.1.44	cinnamoyl-CoA reductase
BpCCR1	1.2.1.44	cinnamoyl-CoA reductase
gene name	1.2.1.44	cinnamoyl-CoA reductase
dehydrogenase, formaldehyde	1.2.1.46	formaldehyde dehydrogenase
NAD-linked formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
FALDH	1.2.1.46	formaldehyde dehydrogenase
NAD-dependent formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
FDH	1.2.1.46	formaldehyde dehydrogenase
formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
dye-linked formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
dlFalDH	1.2.1.46	formaldehyde dehydrogenase
NAD+- and glutathione-independent formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
DL-FDH	1.2.1.46	formaldehyde dehydrogenase
gene name, UniProt	1.2.1.46	formaldehyde dehydrogenase
glutathione-independent FDH	1.2.1.46	formaldehyde dehydrogenase
glutathione-independent formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
FdDH	1.2.1.46	formaldehyde dehydrogenase
NAD+- and glutathione-dependent formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
NAD+-dependent formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
FADH	1.2.1.46	formaldehyde dehydrogenase
NAD+- and glutathione_dependent formaldehyde dehydrogenase	1.2.1.46	formaldehyde dehydrogenase
dehydrogenase, trimethylaminobutyraldehyde	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
carnitine biosynthesis enzyme	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
TMABA dehydrogenase	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
TMABA-DH	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
4-trimethylaminobutyraldehyde dehydrogenase	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
4-trimethylammoniobutyraldehyde dehydrogenase	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
4-N-trimethylaminobutyraldehyde dehydrogenase	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
isozyme	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
gamma-trimethylaminobutyraldehyde dehydrogenase	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
4-N-trimethylaminobutyraldehyde dehydrogenase II	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
TMABaldehyde-DH II	1.2.1.47	4-trimethylammoniobutyraldehyde dehydrogenase
dehydrogenase, long-chain aliphatic aldehyde	1.2.1.48	long-chain-aldehyde dehydrogenase
long-chain aldehyde dehydrogenase	1.2.1.48	long-chain-aldehyde dehydrogenase
long-chain fatty aldehyde dehydrogenase	1.2.1.48	long-chain-aldehyde dehydrogenase
fatty aldehyde:NAD+ oxidoreductase	1.2.1.48	long-chain-aldehyde dehydrogenase
fatty aldehyde dehydrogenase	1.2.1.48	long-chain-aldehyde dehydrogenase
gene name	1.2.1.48	long-chain-aldehyde dehydrogenase
long-chain-aldehyde dehydrogenase	1.2.1.48	long-chain-aldehyde dehydrogenase
Bt-Aldh	1.2.1.48	long-chain-aldehyde dehydrogenase
ALDH3B2	1.2.1.48	long-chain-aldehyde dehydrogenase
ALDH3B3	1.2.1.48	long-chain-aldehyde dehydrogenase
membrane-bound fatty aldehyde dehydrogenase	1.2.1.48	long-chain-aldehyde dehydrogenase
ALDH10	1.2.1.48	long-chain-aldehyde dehydrogenase
Aldh3b1	1.2.1.48	long-chain-aldehyde dehydrogenase
FALDH	1.2.1.48	long-chain-aldehyde dehydrogenase
alpha-ketoaldehyde dehydrogenase	1.2.1.49	2-oxoaldehyde dehydrogenase (NADP+)
methylglyoxal dehydrogenase	1.2.1.49	2-oxoaldehyde dehydrogenase (NADP+)
2-ketoaldehyde dehydrogenase	1.2.1.49	2-oxoaldehyde dehydrogenase (NADP+)
NADP-linked alpha-ketoaldehyde dehydrogenase	1.2.1.49	2-oxoaldehyde dehydrogenase (NADP+)
NADP-dependent alpha-ketoaldehyde dehydrogenase	1.2.1.49	2-oxoaldehyde dehydrogenase (NADP+)
dehydrogenase, aldehyde (nicotinamide adenine dinucleotide (phosphate))	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
ALDHIII	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
BCP54	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
Corneal 15.8 kDa protein	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
Corneal protein 54	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
HTC-ALDH	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
Transparentin	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
Tumor-associated aldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
ALDHC	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
chromosomally encoded box pathway ALDH	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
succinic semialdehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH3-5	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH5	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH22	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH2-2	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
former name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH2-3	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
nicotinprotein aldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
PEG-ALDH	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isozyme	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isozyme	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isozyme	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
class 3 aldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
ALDH1	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isotype	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
aldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
ALDH2	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
ALDH	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isozyme	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
myo-inositol dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
MI dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH2-5	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
former name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH3-1	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH3-2	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH3-3	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH3-4	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH7	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
former name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH2-1	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
former name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
OsALDH2-4	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
former name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
gene name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
acetaldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
previously named ALD7	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
K-ACDH	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
aldehyde dehydrogenase 2	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
isoform	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
gene name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
NAD(P)(+)-dependent aldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
NAD(P)+-dependent aldehyde dehydrogenase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
gene name	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
aldehyde: NAD(P)+ oxidoreductase	1.2.1.5	aldehyde dehydrogenase [NAD(P)+]
acyl coenzyme A reductase	1.2.1.50	long-chain acyl-protein thioester reductase
long-chain-fatty-acyl-CoA reductase	1.2.1.50	long-chain acyl-protein thioester reductase
CpFAS1-R	1.2.1.50	long-chain acyl-protein thioester reductase
FAR2	1.2.1.50	long-chain acyl-protein thioester reductase
fatty acyl-CoA reductase 2	1.2.1.50	long-chain acyl-protein thioester reductase
fatty acyl-CoA reductase 8	1.2.1.50	long-chain acyl-protein thioester reductase
FAR8	1.2.1.50	long-chain acyl-protein thioester reductase
fatty acyl-CoA reductase 6	1.2.1.50	long-chain acyl-protein thioester reductase
FAR6	1.2.1.50	long-chain acyl-protein thioester reductase
FAR1	1.2.1.50	long-chain acyl-protein thioester reductase
fatty acyl-CoA reductase 1	1.2.1.50	long-chain acyl-protein thioester reductase
fatty acyl-CoA reductase 3	1.2.1.50	long-chain acyl-protein thioester reductase
FAR3	1.2.1.50	long-chain acyl-protein thioester reductase
CER4	1.2.1.50	long-chain acyl-protein thioester reductase
AmFAR1	1.2.1.50	long-chain acyl-protein thioester reductase
acyl-CoA reductase	1.2.1.50	long-chain acyl-protein thioester reductase
FACoAR	1.2.1.50	long-chain acyl-protein thioester reductase
fatty acyl-CoA reductase	1.2.1.50	long-chain acyl-protein thioester reductase
pyruvate:NADP+ oxidoreductase	1.2.1.51	pyruvate dehydrogenase (NADP+)
CpPNO	1.2.1.51	pyruvate dehydrogenase (NADP+)
PDH	1.2.1.51	pyruvate dehydrogenase (NADP+)
pyruvate dehydrogenase	1.2.1.51	pyruvate dehydrogenase (NADP+)
4-HPAL dehydrogenase	1.2.1.53	4-hydroxyphenylacetaldehyde dehydrogenase
gamma-guanidinobutyraldehyde dehydrogenase	1.2.1.54	gamma-guanidinobutyraldehyde dehydrogenase
dehydrogenase, gamma-guanidinobutyraldehyde	1.2.1.54	gamma-guanidinobutyraldehyde dehydrogenase
alpha-guanidinobutyraldehyde dehydrogenase	1.2.1.54	gamma-guanidinobutyraldehyde dehydrogenase
4-guanidinobutyraldehyde dehydrogenase	1.2.1.54	gamma-guanidinobutyraldehyde dehydrogenase
GBAL dehydrogenase	1.2.1.54	gamma-guanidinobutyraldehyde dehydrogenase
gene name	1.2.1.57	butanal dehydrogenase
coenzyme A-acylating aldehyde dehydrogenase	1.2.1.57	butanal dehydrogenase
CoA-acylating aldehyde dehydrogenase	1.2.1.57	butanal dehydrogenase
CoA-acylating butyraldehyde dehydrogenase	1.2.1.57	butanal dehydrogenase
gene name	1.2.1.57	butanal dehydrogenase
gene name	1.2.1.57	butanal dehydrogenase
butyryl CoA dehydrogenase	1.2.1.57	butanal dehydrogenase
gene name	1.2.1.57	butanal dehydrogenase
Butyraldehyde dehydrogenase	1.2.1.57	butanal dehydrogenase
gene name	1.2.1.57	butanal dehydrogenase
Dehydrogenase, phenylglyoxylate (CoA-benzoylating)	1.2.1.58	phenylglyoxylate dehydrogenase (acylating)
Phenylglyoxylate dehydrogenase (CoA benzoylating)	1.2.1.58	phenylglyoxylate dehydrogenase (acylating)
Phenylglyoxal:NAD+ oxidoreductase (CoA benzoylating)	1.2.1.58	phenylglyoxylate dehydrogenase (acylating)
Phenylglyoxylate:acceptor oxidoreductase	1.2.1.58	phenylglyoxylate dehydrogenase (acylating)
Phenylglyoxylate-acceptor oxidoreductase	1.2.1.58	phenylglyoxylate dehydrogenase (acylating)
Triosephosphate dehydrogenase (NAD(P))	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
Dehydrogenase, glyceraldehyde phosphate (nicotinamide adeninedinucleotide (phosphate))	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
Glyceraldehyde-3-phosphate dehydrogenase (NAD(P))	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
GAPDH2	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
NAD(NADP)-dependent glyceraldehyde-3-phosphate dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
NAD(P)-dependent G3P dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
gene name	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
GAPDH	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
locus name	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
gene name	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
NADP-dependent glyceraldehyde 3-phosphate dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
glyceraldehyde 3-phosphate dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
GBS GAPDH	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
glyceraldehyde-3-phosphate dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
gene name	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	1.2.1.59	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)
5-carboxymethyl-2-hydroxymuconic semialdehyde dehydrogenase	1.2.1.60	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
carboxymethylhydroxymuconic semialdehyde dehydrogenase	1.2.1.60	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	1.2.1.60	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
5-carboxymethyl-2-hydroxymuconate semialdehyde:NAD+ oxidoreductase	1.2.1.60	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
hAPE	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
4-hydroxymuconic semialdehyde dehydrogenase	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
PdcG	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
4-HS dehydrogenase	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
HqdC	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
gene name	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
gamma-hydroxymuconic semialdehyde dehydrogenase	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
NAD dependent gamma-hydroxymuconic semialdehyde dehydrogenase	1.2.1.61	4-hydroxymuconic-semialdehyde dehydrogenase
4-sulfobenzaldehyde dehydrogenase	1.2.1.62	4-formylbenzenesulfonate dehydrogenase
SYDDH	1.2.1.62	4-formylbenzenesulfonate dehydrogenase
6-oxohexanoate dehydrogenase	1.2.1.63	6-oxohexanoate dehydrogenase
4-hydroxybenzaldehyde dehydrogenase	1.2.1.64	4-hydroxybenzaldehyde dehydrogenase (NAD+)
p-hydroxybenzaldehyde dehydrogenase	1.2.1.64	4-hydroxybenzaldehyde dehydrogenase (NAD+)
HBD	1.2.1.64	4-hydroxybenzaldehyde dehydrogenase (NAD+)
NAD+-dependent salicylaldehyde dehydrogenase	1.2.1.65	salicylaldehyde dehydrogenase
sALDH	1.2.1.65	salicylaldehyde dehydrogenase
NahV	1.2.1.65	salicylaldehyde dehydrogenase
NahF	1.2.1.65	salicylaldehyde dehydrogenase
salicylaldehyde dehydrogenase	1.2.1.65	salicylaldehyde dehydrogenase
SAL dehydrogenase	1.2.1.65	salicylaldehyde dehydrogenase
SALD	1.2.1.65	salicylaldehyde dehydrogenase
SALDan	1.2.1.65	salicylaldehyde dehydrogenase
YfmT	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
VN dehydrogenase	1.2.1.67	vanillin dehydrogenase
ALDH	1.2.1.67	vanillin dehydrogenase
aromatic aldehyde dehydrogenase	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
DesV-like ALDH	1.2.1.67	vanillin dehydrogenase
SN dehydrogenase	1.2.1.67	vanillin dehydrogenase
syringaldehyde dehydrogenase	1.2.1.67	vanillin dehydrogenase
Cd36-03230p	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
vanillin dehydrogenase	1.2.1.67	vanillin dehydrogenase
gene name	1.2.1.67	vanillin dehydrogenase
CALDH	1.2.1.68	coniferyl-aldehyde dehydrogenase
coniferyl aldehyde dehydrogenase	1.2.1.68	coniferyl-aldehyde dehydrogenase
NADP-linked benzaldehyde dehydrogenase	1.2.1.7	benzaldehyde dehydrogenase (NADP+)
4-hydroxybenzaldehyde dehydrogenase	1.2.1.7	benzaldehyde dehydrogenase (NADP+)
4-hydroxy benzaldehyde dehydrogenase	1.2.1.7	benzaldehyde dehydrogenase (NADP+)
glutamyl-tRNA reductase	1.2.1.70	glutamyl-tRNA reductase
GluTR	1.2.1.70	glutamyl-tRNA reductase
GTR	1.2.1.70	glutamyl-tRNA reductase
ZjGluTR	1.2.1.70	glutamyl-tRNA reductase
HEMA1	1.2.1.70	glutamyl-tRNA reductase
reductase, glutamyl-transfer ribonucleate	1.2.1.70	glutamyl-tRNA reductase
glutamate tRNA reductase	1.2.1.70	glutamyl-tRNA reductase
glutamate-specific tRNA reductase	1.2.1.70	glutamyl-tRNA reductase
glutamyl transfer RNA reductase	1.2.1.70	glutamyl-tRNA reductase
HEMA2	1.2.1.70	glutamyl-tRNA reductase
AtHEMA1	1.2.1.70	glutamyl-tRNA reductase
GluRS	1.2.1.70	glutamyl-tRNA reductase
gene name	1.2.1.70	glutamyl-tRNA reductase
succinic semialdehyde dehydrogenase	1.2.1.71	succinylglutamate-semialdehyde dehydrogenase
succinylglutamic semialdehyde dehydrogenase	1.2.1.71	succinylglutamate-semialdehyde dehydrogenase
N-succinylglutamate 5-semialdehyde dehydrogenase	1.2.1.71	succinylglutamate-semialdehyde dehydrogenase
SGSD	1.2.1.71	succinylglutamate-semialdehyde dehydrogenase
AstD	1.2.1.71	succinylglutamate-semialdehyde dehydrogenase
aruD	1.2.1.71	succinylglutamate-semialdehyde dehydrogenase
erythrose 4-phosphate dehydrogenase	1.2.1.72	erythrose-4-phosphate dehydrogenase
E4PDH	1.2.1.72	erythrose-4-phosphate dehydrogenase
renamed as epd	1.2.1.72	erythrose-4-phosphate dehydrogenase
Epd dehydrogenase	1.2.1.72	erythrose-4-phosphate dehydrogenase
E4P dehydrogenase	1.2.1.72	erythrose-4-phosphate dehydrogenase
renamed as epd	1.2.1.72	erythrose-4-phosphate dehydrogenase
renamed as epd	1.2.1.72	erythrose-4-phosphate dehydrogenase
epd	1.2.1.72	erythrose-4-phosphate dehydrogenase
GapB-encoded protein	1.2.1.72	erythrose-4-phosphate dehydrogenase
E4PD	1.2.1.72	erythrose-4-phosphate dehydrogenase
NAD-coupled sulfoacetaldehyde dehydrogenase	1.2.1.73	sulfoacetaldehyde dehydrogenase
the enzyme belongs to the NAD-dependent aldehydedehydrogenase superfamily	1.2.1.73	sulfoacetaldehyde dehydrogenase
SafD	1.2.1.73	sulfoacetaldehyde dehydrogenase
abieta-7-13-dien-18-al dehydrogenase	1.2.1.74	abieta-7,13-dien-18-al dehydrogenase
malonyl CoA reductase (malonate semialdehyde-forming)	1.2.1.75	malonyl-CoA reductase (malonate semialdehyde-forming)
malonate-semialdehyde dehydrogenase	1.2.1.75	malonyl-CoA reductase (malonate semialdehyde-forming)
malonyl-CoA reductase	1.2.1.75	malonyl-CoA reductase (malonate semialdehyde-forming)
MCR	1.2.1.75	malonyl-CoA reductase (malonate semialdehyde-forming)
locus name	1.2.1.76	succinate-semialdehyde dehydrogenase (acylating)
ALDHC	1.2.1.77	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP+)
BoxD	1.2.1.77	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP+)
3,4-dehydroadipyl-CoA semialdehyde dehydrogenase	1.2.1.77	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP+)
NADP+-dependent aldehyde dehydrogenase	1.2.1.77	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP+)
ALDH	1.2.1.77	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP+)
2CBAL dehydrogenase	1.2.1.78	2-formylbenzoate dehydrogenase
phdK	1.2.1.78	2-formylbenzoate dehydrogenase
GabD1	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
SySSADH	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
Sp2771	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
SpSSADH	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
NADP+-dependent succinic semialdehyde dehydrogenase	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
gene name, UniProt	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
succinic semialdehy de dehydrogenase	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
