Commentary	Ref	Literature(PubmedID)	value
rapid loss of activity above	1726	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1726	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1726	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1727	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1727	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1727	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1727	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1727	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1727	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1728	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1728	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1728	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1728	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1728	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1728	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1729	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1729	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1729	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1729	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1729	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1729	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
recombinant His-tagged enzyme, inactive at 90°C	1744	https://www.ncbi.nlm.nih.gov/pubmed/?term=19854928	50.0 - 85.0
recombinant His-tagged enzyme, inactive at 90°C	1745	https://www.ncbi.nlm.nih.gov/pubmed/?term=19854928	50.0 - 85.0
recombinant His-tagged enzyme, inactive at 90°C	1746	https://www.ncbi.nlm.nih.gov/pubmed/?term=19854928	50.0 - 85.0
recombinant His-tagged enzyme, inactive at 90°C	1747	https://www.ncbi.nlm.nih.gov/pubmed/?term=19854928	50.0 - 85.0
activity at 50°C is about 10% compared to the activity at 70°C; activity at 50°C is about 25% compared to the activity at 70°C	1748	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity at 50°C is about 10% compared to the activity at 70°C; activity at 50°C is about 25% compared to the activity at 70°C	1749	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity at 50°C is about 5% compared to the activity at 70°C	1752	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity at 50°C is about 5% compared to the activity at 70°C	1753	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity at 50°C is about 5% compared to the activity at 70°C	1754	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity at 50°C is about 5% compared to the activity at 70°C	1755	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity range of mutant hybrid enzyme, profile, overview	1761	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1762	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1763	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1764	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1765	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1766	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1767	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1768	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1769	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity range of mutant hybrid enzyme, profile, overview	1770	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
70-80% of maximum activity	1829	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	65.0 - 80.0
70-80% of maximum activity	1830	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	65.0 - 80.0
30°C: about 50% of maximal activity, 75°C: about 30% of maximal activity	1837	https://www.ncbi.nlm.nih.gov/pubmed/?term=27428	30.0 - 75.0
30°C: about 50% of maximal activity, 75°C: about 30% of maximal activity	1838	https://www.ncbi.nlm.nih.gov/pubmed/?term=27428	30.0 - 75.0
30°C: about 50% of maximal activity, 75°C: about 30% of maximal activity	1839	https://www.ncbi.nlm.nih.gov/pubmed/?term=27428	30.0 - 75.0
40°C, about 70% of maximal activity, 60°C: about 30% of maximal activity, 20000 Da xylanase	1847	https://www.brenda-enzymes.org/literature.php?r=171613	40.0 - 60.0
40°C, about 70% of maximal activity, 60°C: about 30% of maximal activity, 20000 Da xylanase	1848	https://www.brenda-enzymes.org/literature.php?r=171613	40.0 - 60.0
40°C, about 70% of maximal activity, 60°C: about 30% of maximal activity, 20000 Da xylanase	1849	https://www.brenda-enzymes.org/literature.php?r=171613	40.0 - 60.0
40°C, about 70% of maximal activity, 60°C: about 30% of maximal activity, 20000 Da xylanase	1850	https://www.brenda-enzymes.org/literature.php?r=171613	40.0 - 60.0
40°C, about 70% of maximal activity, 60°C: about 30% of maximal activity, 20000 Da xylanase	1851	https://www.brenda-enzymes.org/literature.php?r=171613	40.0 - 60.0
temperature-dependence of activity of wild-type and mutant enzymes	1865	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1865	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1865	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1865	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1865	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1865	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1866	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1866	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1866	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1866	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1866	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1866	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1867	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1867	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1867	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1867	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1867	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1867	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1868	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1868	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1868	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1868	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1868	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1868	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1869	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1869	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1869	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1869	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1869	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1869	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1870	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1870	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1870	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1870	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1870	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1870	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1871	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1871	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1871	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1871	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1871	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1871	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1872	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1872	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1872	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1872	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1872	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1872	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1873	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1873	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1873	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1873	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1873	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1873	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1874	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1874	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1874	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1874	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1874	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1874	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1875	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1875	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1875	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1875	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1875	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1875	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1876	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1876	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1876	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1876	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1876	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1876	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1877	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1877	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1877	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1877	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1877	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1877	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
temperature-dependence of activity of wild-type and mutant enzymes	1878	https://www.ncbi.nlm.nih.gov/pubmed/?term=11377763	-999.0
activity range, profile, overview	1878	https://www.ncbi.nlm.nih.gov/pubmed/?term=20064285	20.0 - 90.0
30% of maximal activity at 70°C	1878	https://www.ncbi.nlm.nih.gov/pubmed/?term=19556747	30.0 - 70.0
recombinant enzyme, activity range, 45% of maximal activity at 80°C, profile, overview	1878	https://www.brenda-enzymes.org/literature.php?r=707415	30.0 - 90.0
activity range of wild-type and mutant enzymes, profile, overview, 30% of maximal activity at 75°C	1878	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	30.0 - 90.0
activity at 50°C is slightly higher than activity at 70°C	1878	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	50.0 - 70.0
activity range, isozyme EX2	1902	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 70.0
activity range, isozyme EX1	1902	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 90.0
activity range, isozyme EX2	1903	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 70.0
activity range, isozyme EX1	1903	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 90.0
activity range, isozyme EX2	1904	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 70.0
activity range, isozyme EX1	1904	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 90.0
activity range, isozyme EX2	1905	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 70.0
activity range, isozyme EX1	1905	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	30.0 - 90.0
more than 60% of maximum activity	1936	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	30.0 - 60.0
more than 60% of maximum activity	1937	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	30.0 - 60.0
more than 60% of maximum activity	1938	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	30.0 - 60.0
more than 60% of maximum activity	1939	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	30.0 - 60.0
more than 60% of maximum activity	1940	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	30.0 - 60.0
more than 60% of maximum activity	1941	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	30.0 - 60.0
activity range	1942	https://www.ncbi.nlm.nih.gov/pubmed/?term=21455595	35.0 - 75.0
activity range	1943	https://www.ncbi.nlm.nih.gov/pubmed/?term=21455595	35.0 - 75.0
activity range	1944	https://www.ncbi.nlm.nih.gov/pubmed/?term=21455595	35.0 - 75.0
