Commentary	Ref	Literature(PubmedID)	Inhibitor	value
pH 7.5, 25°C	155	12713832	2-[benzyl([[(2-methylphenyl)sulfonyl]amino]carbonyl)amino]-N-hydroxyacetamide	1.7E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-methoxyphenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	1.7E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(3-chlorophenyl)carbamoyl]-N-hydroxy-L-alaninamide	1.7E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-[(2,4,6-trimethylphenyl)sulfonyl]-L-alaninamide	1.7E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(2,4,6-trimethylphenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	1.8E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(2-nitrophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	1.8E-5
pH 7.5, 25°C	155	10938538	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]-N-hydroxypropanamide	1.8E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(4-fluorophenyl)carbamoyl]-N-hydroxy-L-alaninamide	1.8E-5
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine hydroxamate	1.8E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-[(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine hydroxamate	1.8E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine hydroxamate	1.8E-5
pH 7.5, 25°C	155	10938538	2-[benzyl-(2,4,6-tripropyl-benzenesulfonyl)-amino]-N-hydroxy-propionamide	1.9E-5
pH 7.5, 25°C	155	10699384	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]-N-hydroxy-3-methylbutanamide	1.9E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-[(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine hydroxamate	1.9E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-methoxyphenyl)sulfonyl]amino]-N-hydroxypropanamide	2.0E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-[(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine hydroxamate	2.0E-5
pH 7.5, 25°C	155	10699384	2-(benzyl[[(2,4-difluorophenyl)amino]carbonyl]amino)-N-hydroxy-3-methylbutanamide	2.1E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(2-nitrophenyl)sulfonyl]amino]-N-hydroxypropanamide	2.1E-5
pH 7.5, 25°C	155	12713832	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]-N-hydroxyacetamide	2.1E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine hydroxamate	2.1E-5
pH 7.5, 25°C	155	12713832	N-4-chlorophenylsulfonylureido-N-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine hydroxamate	2.1E-5
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	2.1E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-[(4-methoxyphenyl)sulfonyl]-L-alaninamide	2.2E-5
pH 7.5, 25°C	155	10938538	2-(benzyl[[(2,4-difluorophenyl)amino]carbonyl]amino)-N-hydroxypropanamide	2.4E-5
pH 7.5, 25°C	155	12713832	N-4-chlorophenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	2.5E-5
pH 7.5, 25°C	155	12713832	N-4-chlorophenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	2.6E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine hydroxamate	2.8E-5
pH 7.5, 25°C	155	10699384	2-(benzyl[[(4-chlorophenyl)amino]carbonyl]amino)-N-hydroxy-3-methylbutanamide	3.0E-5
pH 7.5, 25°C	155	10938538	2-(benzyl[[(4-chlorophenyl)amino]carbonyl]amino)-N-hydroxypropanamide	3.0E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-iodophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	3.0E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(4-iodophenyl)sulfonyl]-N-hydroxy-L-alaninamide	3.0E-5
pH 7.5, 25°C	155	10699384	2-(benzyl[[(4-fluorophenyl)amino]carbonyl]amino)-N-hydroxy-3-methylbutanamide	3.1E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-iodophenyl)sulfonyl]amino]-N-hydroxypropanamide	3.2E-5
pH 7.5, 25°C	155	10699384	2-(benzyl[[(3-chlorophenyl)amino]carbonyl]amino)-N-hydroxy-3-methylbutanamide	3.3E-5
pH 7.5, 25°C	155	10938538	2-(benzyl[[(4-fluorophenyl)amino]carbonyl]amino)-N-hydroxypropanamide	3.3E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-methylphenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	3.3E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(4-bromophenyl)sulfonyl]-N-hydroxy-L-alaninamide	3.3E-5
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	3.3E-5
pH 7.5, 25°C	155	10938538	2-(benzyl[[(3-chlorophenyl)amino]carbonyl]amino)-N-hydroxypropanamide	3.4E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(4-chlorophenyl)sulfonyl]-N-hydroxy-L-alaninamide	3.5E-5
pH 7.5, 25°C	155	12713832	N-phenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	3.5E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-bromophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	3.6E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(4-fluorophenyl)sulfonyl]-N-hydroxy-L-alaninamide	3.6E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-bromophenyl)sulfonyl]amino]-N-hydroxypropanamide	3.7E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	3.8E-5
pH 7.5, 25°C	155	10699384	2-[benzyl(benzylsulfonyl)amino]-N-hydroxy-3-methylbutanamide	4.0E-5
pH 7.5, 25°C	155	10938538	2-[benzyl-(toluene-4-sulfonyl)-amino]-N-hydroxy-propionamide	4.0E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	4.0E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	4.0E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-fluorophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	4.2E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	4.2E-5
pH 7.5, 25°C	155	10938538	2-[benzyl(benzylsulfonyl)amino]-N-hydroxypropanamide	4.3E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	4.3E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-chlorophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	4.4E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-chlorophenyl)sulfonyl]amino]-N-hydroxypropanamide	4.4E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-fluorophenyl)sulfonyl]amino]-N-hydroxypropanamide	4.5E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-[(4-methylphenyl)sulfonyl]-N-hydroxy-L-alaninamide	4.5E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	4.5E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(trifluoromethyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	4.7E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(trifluoromethyl)sulfonyl]amino]-N-hydroxypropanamide	4.8E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(trichloromethyl)sulfonyl]amino]-N-hydroxypropanamide	5.0E-5
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	5.0E-5
pH 7.5, 25°C	155	10938538	2-[benzyl(phenylsulfonyl)amino]-N-hydroxypropanamide	5.1E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(trichloromethyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	5.2E-5
pH 7.5, 25°C	155	10699384	2-[benzyl(phenylsulfonyl)amino]-N-hydroxy-3-methylbutanamide	5.4E-5
pH 7.5, 25°C	155	10732980	N2-(benzylsulfonyl)-N2-(2-chlorobenzyl)-N-hydroxy-L-alaninamide	5.4E-5
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	5.5E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-(phenylsulfonyl)-L-alaninamide	5.8E-5
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	6.0E-5
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	6.1E-5
pH 7.5, 25°C	155	10699384	2-[benzyl[(dimethylamino)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	6.5E-5
pH 7.5, 25°C	155	10938538	2-[benzyl[(dimethylamino)sulfonyl]amino]-N-hydroxypropanamide	6.8E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-[(trichloromethyl)sulfonyl]-L-alaninamide	7.1E-5
pH 7.5, 25°C	155	10732980	N2(2-chlorobenzyl)-N-hydroxy-N2-[(trifluoromethyl)sulfonyl]-L-alaninamide	7.6E-5
pH 7.5, 25°C	155	10732980	N2-(2-chlorobenzyl)-N2-(dimethylsulfamoyl)-N-hydroxy-L-alaninamide	7.7E-5
pH 7.5, 25°C	155	12713832	N-phenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	8.6E-5
pH 7.5, 25°C	155	10732980	N2-chlorobenzyl)-N-hydroxy-N2-(methylsulfonyl)-L-alaninamide	9.2E-5
pH 7.5, 25°C	155	10938538	2-[benzyl(methylsulfonyl)amino]-N-hydroxypropanamide	1.03E-4
pH 7.5, 25°C	155	12713832	N-4-chlorophenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.25E-4
pH 7.5, 25°C	155	12713832	N-phenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.25E-4
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.33E-4
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.4E-4
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.5E-4
pH 7.5, 25°C	155	12713832	N-4-fluorophenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.63E-4
pH 7.5, 25°C	155	12713832	N-4-methylphenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.65E-4
pH 7.5, 25°C	155	12713832	N-4-chlorophenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.7E-4
pH 7.5, 25°C	155	12713832	N-2-methylphenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.89E-4
pH 7.5, 25°C	155	10699384	2-[benzyl[(pentafluorophenyl)sulfonyl]amino]-3-methylbutanoic acid	4.0E-4
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-(phenylsulfonyl)-L-alanine	4.0E-4
pH 7.5, 25°C	155	10938538	2-[benzyl[(pentafluorophenyl)sulfonyl]amino]propanoic acid	5.0E-4
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[[3-(trifluoromethyl)phenyl]sulfonyl]-L-alanine	5.0E-4
pH 7.5, 25°C	155	10699384	2-[benzyl[(3-trifluoromethylphenyl)sulfonyl]amino]-3-methylbutanoic acid	6.0E-4
pH 7.5, 25°C	155	10938538	2-(benzyl[[3-(trifluoromethyl)phenyl]sulfonyl]amino)propanoic acid	6.0E-4
pH 7.5, 25°C	155	10938538	2-[benzyl(2-naphthylsulfonyl)amino]propanoic acid	0.0014
pH 7.5, 25°C	155	10699384	2-[benzyl(naphthalene-2-sulfonyl)amino]-3-methylbutanoic acid	0.0014
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(heptadecafluorooctyl)sulfonyl]-L-alanine	0.0015
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-(naphthalen-2-ylsulfonyl)-L-alanine	0.0015
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-(naphthalen-1-ylsulfonyl)-L-alanine	0.0016
pH 7.5, 25°C	155	10938538	2-[benzyl[(heptadecafluorooctyl)sulfonyl]amino]propanoic acid	0.0018
pH 7.5, 25°C	155	10699384	2-[benzyl-(heptadecafluorooctane-1-sulfonyl)-amino]-3-methyl-butyric acid	0.0019
pH 7.5, 25°C	155	10699384	2-[benzyl(5-methylnaphthalene-1-sulfonyl)amino]-3-methylbutanoic acid	0.002
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-(thiophen-2-ylsulfonyl)-L-alanine	0.002
pH 7.5, 25°C	155	10699384	2-[benzyl(thien-2-ylsulfonyl)amino]-3-methylbutanoic acid	0.0021
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[[5-(dimethylamino)naphthalen-1-yl]sulfonyl]-L-alanine	0.0021
pH 7.5, 25°C	155	10938538	2-[[[3-(benzyloxycarbonylamino)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0022
pH 7.5, 25°C	155	10699384	2-[benzyl[(3-butyloxycarbonylaminophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0023
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-butyloxycarbonylaminophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0024
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-carboxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0024
pH 7.5, 25°C	155	10938538	2-[benzyl(thien-2-ylsulfonyl)amino]propanoic acid	0.0024
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(3,5-dichloro-2-hydroxyphenyl)sulfonyl]-L-alanine	0.0024
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-(thiophen-2-ylsulfonyl)-L-alanine	0.0024
pH 7.5, 25°C	155	10732980	N-([3-[(tert-butoxycarbonyl)amino]phenyl]sulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.0024
pH 7.5, 25°C	155	10938538	2-[benzyl-(5-dimethylamino-naphthalene-1-sulfonyl)-amino]-propionic acid	0.0025
pH 7.5, 25°C	155	10938538	2-[[[4-(benzyloxycarbonylamino)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0027
pH 7.5, 25°C	155	10732980	N-([4-[(tert-butoxycarbonyl)amino]phenyl]sulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.0027
pH 7.5, 25°C	155	10938538	4-[benzyl-(1-carboxy-ethyl)-sulfamoyl]-benzoic acid	0.0029
pH 7.5, 25°C	155	10938538	2-[benzyl-(3,5-dichloro-2-hydroxy-benzenesulfonyl)-amino]-propionic acid	0.003
pH 7.5, 25°C	155	10699384	2-[benzyl[(3-chloro-4-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.003
pH 7.5, 25°C	155	10938538	2-[benzyl[(3-chloro-4-nitrophenyl)sulfonyl]amino]propanoic acid	0.003
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(nonafluorobutyl)sulfonyl]-L-alanine	0.003
pH 7.5, 25°C	155	10732980	N-([3-[(tert-butoxycarbonyl)amino]-4-methoxyphenyl]sulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.003
pH 7.5, 25°C	155	10732980	N-[[4-(acetylamino)phenyl]sulfonyl]-N-(2-chlorobenzyl)-L-alanine	0.003
pH 7.5, 25°C	155	10938538	2-[benzyl-(3-tert-butoxycarbonylamino-4-methoxy-benzenesulfonyl)-amino]-propionic acid	0.0031
pH 7.5, 25°C	155	10938538	2-[benzyl[(nonafluorobutyl)sulfonyl]amino]propanoic acid	0.0031
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(3-chloro-4-nitrophenyl)sulfonyl]-L-alanine	0.0031
pH 7.5, 25°C	155	10699384	2-[benzyl[(3,5-dichloro-2-hydroxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0032
pH 7.5, 25°C	155	10699384	2-[benzyl[(nonafluorobutyl)sulfonyl]amino]-3-methylbutanoic acid	0.0032
pH 7.5, 25°C	155	10699384	2-[benzyl[(3-butyloxycarbonylamino-4-methoxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0033
pH 7.5, 25°C	155	10699384	2-[benzyl(naphthalene-1-sulfonyl)amino]-3-methylbutanoic acid	0.0033
pH 7.5, 25°C	155	10699384	2-[benzyl[(trifluoromethyl)sulfonyl]amino]-3-methylbutanoic acid	0.0033
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(trifluoromethyl)sulfonyl]-L-alanine	0.0033
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[[(4-chlorophenyl)sulfonyl]carbamoyl]-L-alanine	0.0034
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-acetamidophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0035
pH 7.5, 25°C	155	10938538	2-[[[4-(acetylamino)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0036
pH 7.5, 25°C	155	10938538	2-[benzyl(1-naphthylsulfonyl)amino]propanoic acid	0.0036
pH 7.5, 25°C	155	10938538	2-[benzyl[(trifluoromethyl)sulfonyl]amino]propanoic acid	0.0036
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[[(4-fluorophenyl)sulfonyl]carbamoyl]-L-alanine	0.0036
pH 7.5, 25°C	155	10732980	4-[[(1S)-1-carboxyethyl](2-chlorobenzyl)sulfamoyl]benzoic acid	0.0038
pH 7.5, 25°C	155	10699384	2-[benzyl[(2,5-dichlorophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.004
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[[(2-methylphenyl)sulfonyl]carbamoyl]-L-alanine	0.004
pH 7.5, 25°C	155	10732980	3-[[(1S)-1-carboxyethyl](2-chlorobenzyl)sulfamoyl]benzoic acid	0.0041
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(2,5-dichlorophenyl)sulfonyl]-L-alanine	0.0041
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[[(4-methylphenyl)sulfonyl]carbamoyl]-L-alanine	0.0041
pH 7.5, 25°C	155	10699384	2-(benzyl[[(3,4-dichlorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0042
pH 7.5, 25°C	155	10699384	2-[benzyl[(3-carboxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0045
pH 7.5, 25°C	155	10938538	3-[benzyl-(1-carboxy-ethyl)-sulfamoyl]-benzoic acid	0.0045
pH 7.5, 25°C	155	10938538	2-[benzyl[(2,5-dichlorophenyl)sulfonyl]amino]propanoic acid	0.0047
pH 7.5, 25°C	155	10938538	2-(benzyl[[(3,4-dichlorophenyl)amino]carbonyl]amino)propanoic acid	0.0048
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(2-nitrophenyl)sulfonyl]-L-alanine	0.0049
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.005
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(3-nitrophenyl)sulfonyl]-L-alanine	0.005
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-(naphthalen-1-ylcarbamoyl)-L-alanine	0.005
pH 7.5, 25°C	155	10938538	2-[benzyl[(1-naphthylamino)carbonyl]amino]propanoic acid	0.0051
pH 7.5, 25°C	155	10699384	2-[benzyl[(3-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0051
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(4-nitrophenyl)sulfonyl]-L-alanine	0.0051
pH 7.5, 25°C	155	10938538	2-[benzyl[(3-nitrophenyl)sulfonyl]amino]propanoic acid	0.0052
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(trichloromethyl)sulfonyl]-L-alanine	0.0052
pH 7.5, 25°C	155	10699384	2-[benzyl[(2-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0053
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-nitrophenyl)sulfonyl]amino]propanoic acid	0.0055
pH 7.5, 25°C	155	10938538	2-[benzyl[(trichloromethyl)sulfonyl]amino]propanoic acid	0.0055
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(2,4-difluorophenyl)carbamoyl]-L-alanine	0.0055
pH 7.5, 25°C	155	10699384	2-(1-benzyl-3-naphthalen-1-yl-ureido)-3-methyl-butyric acid	0.0056
pH 7.5, 25°C	155	10699384	2-[benzyl[(trichloromethyl)sulfonyl]amino]-3-methylbutanoic acid	0.0056
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(3,4-dichlorophenyl)carbamoyl]-L-alanine	0.0058
pH 7.5, 25°C	155	10938538	2-[benzyl[(2-nitrophenyl)sulfonyl]amino]propanoic acid	0.0059
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-nitrophenyl)thio]amino]-3-methylbutanoic acid	0.006
pH 7.5, 25°C	155	10938538	2-[benzyl[(4-nitrophenyl)thio]amino]propanoic acid	0.006
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(4-methoxyphenyl)sulfonyl]-L-alanine	0.006
pH 7.5, 25°C	155	10699384	2-[benzyl[(2,4,6-trimethylphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0061
pH 7.5, 25°C	155	10938538	2-[[[4-(methoxy)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0062
pH 7.5, 25°C	155	10699384	2-[benzyl[(2-nitrophenyl)thio]amino]-3-methylbutanoic acid	0.0062
pH 7.5, 25°C	155	10938538	2-[benzyl[(3-nitrophenyl)thio]amino]propanoic acid	0.0063
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-methoxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0063
pH 7.5, 25°C	155	10938538	2-[benzyl([[(4-chlorophenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.0064
pH 7.5, 25°C	155	10938538	2-[[[2,4,6-(tripropyl)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0068
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(2,4,6-trimethylphenyl)sulfonyl]-L-alanine	0.0068
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(4-chlorophenyl)carbamoyl]-L-alanine	0.0068
pH 7.5, 25°C	155	10699384	2-[benzyl([[(4-chlorophenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.0069
pH 7.5, 25°C	155	10699384	2-[benzyl[(2,4-dinitrophenyl)thio]amino]-3-methylbutanoic acid	0.007
pH 7.5, 25°C	155	10699384	2-[benzyl([[(4-methylphenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.007
pH 7.5, 25°C	155	10938538	2-[benzyl[(2,4-dinitrophenyl)thio]amino]propanoic acid	0.0071
pH 7.5, 25°C	155	10938538	2-[benzyl([[(4-methylphenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.0071
pH 7.5, 25°C	155	10938538	2-(benzyl[[(2,4-difluorophenyl)amino]carbonyl]amino)propanoic acid	0.0073
pH 7.5, 25°C	155	10699384	2-(benzyl[[(2,4-difluorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0074
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(4-fluorophenyl)carbamoyl]-L-alanine	0.0074
pH 7.5, 25°C	155	10699384	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.0075
pH 7.5, 25°C	155	10732980	N-(2-chlorobenzyl)-N-[(3-chlorophenyl)carbamoyl]-L-alanine	0.0076
pH 7.5, 25°C	155	10699384	2-[benzyl([[(2-methylphenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.008
pH 7.5, 25°C	155	10938538	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.0082
pH 7.5, 25°C	155	10699384	2-(benzyl[[(4-chlorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0083
pH 7.5, 25°C	155	10938538	2-(benzyl[[(4-chlorphenyl)amino]carbonyl]amino)propanoic acid	0.0088
pH 7.5, 25°C	155	10938538	2-[benzyl([[(2-methylphenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.009
pH 7.5, 25°C	155	10699384	2-(benzyl[[(4-fluorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0091
pH 7.5, 25°C	155	10699384	2-(benzyl[[(3-chlorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.01
pH 7.5, 25°C	155	10699384	2-[benzyl[(4-bromophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.01
pH 7.5, 25°C	155	10938538	2-(benzyl[[(4-fluorophenyl)amino]carbonyl]amino)propanoic acid	0.01
