EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nematoda	AMENDA reliability ++	16673939	1016
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nematoda	AMENDA reliability ++++	19400841	1017
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nematodes	AMENDA reliability ++	19400841	1018
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nemoura flexuosa	AMENDA reliability ++	17384308	1019
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastigales	AMENDA reliability ++	22584821	1020
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix	FRENDA	1406248; 10473406	1021
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix	AMENDA reliability ++	22940309; 18078955	1022
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix frontalis	FRENDA	9675850	1023
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix frontalis	AMENDA reliability ++	15686849; 8285672	1024
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix frontalis	AMENDA reliability ++	2729975; 8939815	1025
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix frontalis	AMENDA reliability ++++	10499260; 12615394	1026
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A8TGA1	Neocallimastix patriciarum		18415096	1027
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix patriciarum		17208205	1028
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix patriciarum	AMENDA reliability ++	26088174; 18078955	1029
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix patriciarum	AMENDA reliability ++++	8172598; 19998284	1030
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix patriciarum	AMENDA reliability ++	7493964; 18415096; 12067381; 24440633	1031
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix patriciarum	AMENDA reliability +	1406248; 10919323; 28546828; 29500753; 8439870; 24619408	1032
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neocallimastix patriciarum	FRENDA	21849025; 10473406; 16333341; 8297343; 28917931	1033
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P29127	Neocallimastix patriciarum	precursor	18320143	1034
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P29127	Neocallimastix patriciarum	bifunctional endo-1,4-beta-xylanase A precursor	18078955	1035
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P29127	Neocallimastix patriciarum		28384512	1036
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9UV68	Neocallimastix patriciarum		29500753	1037
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	D1KJJ7	Nesterenkonia xinjiangensis	gene xyn11NX	19838860	1038
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	D1KJJ7	Nesterenkonia xinjiangensis CCTCC AA001025	gene xyn11NX	19838860	1039
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neurospora crassa	FRENDA	9414565	1040
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neurospora crassa	AMENDA reliability +	24556286	1041
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neurospora crassa	AMENDA reliability ++++	16346591	1042
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neurospora crassa	AMENDA reliability ++	18555300; 19728166	1043
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neurospora crassa		18555300; 16346591; 25784958	1044
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Neurospora crassa 870		16346591	1045
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nicotiana benthamiana	AMENDA reliability ++	23001197	1046
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nicotiana tabacum	FRENDA	17622484; 28349287; 16668223; 100028391	1047
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nicotiana tabacum	AMENDA reliability ++	10517830; 20184750; 24158375	1048
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nicotiana tabacum	AMENDA reliability +++	16667926	1049
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nicotiana tabacum	AMENDA reliability ++++	20460730	1050
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nicotiana tabacum	AMENDA reliability +	12231760; 16653055; 16667541; 16668506; 100288462	1051
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nigrospora sp.	aff. oryzae, GenBank Accession: HQ630982	25784958	1052
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Niveispirillum irakense	FRENDA	11256960	1053
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	AMENDA reliability ++	22461083	1054
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nocardiopsis sp.		100110411	1055
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nocardiopsis sp. SES28		100110411	1056
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nostoc sp.	FRENDA	17957779	1057
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Nothogenia erinacea	AMENDA reliability ++	15063191	1058
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ogataea angusta	FRENDA	19379821; 9802206	1059
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ogataea thermomethanolica	FRENDA	26519344	1060
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oncorhynchus mykiss gairdneri	AMENDA reliability ++	1547861	1061
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oomycetes	AMENDA reliability ++	26390127	1062
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Orpinomyces	AMENDA reliability ++	17019643	1063
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Orpinomyces	FRENDA	10862906; 10473406	1064
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Orpinomyces sp.	AMENDA reliability ++	17019643	1065
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Orpinomyces sp.	FRENDA	16333341	1066
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryctolagus cuniculus	FRENDA	4074744	1067
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryza sativa	AMENDA reliability +++	12721409	1068
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryza sativa	AMENDA reliability +	7620815; 21849025; 28864653; 26396399; 12188617; 15004675; 100017104	1069
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryza sativa	AMENDA reliability ++++	15895691	1070
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryza sativa	AMENDA reliability ++	26433794; 8589407; 24415079; 12797742; 22417520; 22878642; 12684848; 20218604; 18511458; 20460730	1071
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryza sativa	AMENDA reliability ++	12594542; 21741417; 14871660; 23408035; 21670524; 28010774; 16844369; 26672453	1072
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Oryza sativa	FRENDA	29223094; 23197346; 7620813; 28533157; 100021505; 100142903; 12698321; 100028391; 16915658; 18086237; 20727822; 26000036; 12681519; 28785310	1073
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ovis aries	AMENDA reliability ++	22870871	1074
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ovis aries	AMENDA reliability ++	26358761; 8572687	1075
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ovis aries	FRENDA	23220966	1076
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pachnoda marginata	FRENDA	10473422	1077
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pachycereus grandis	FRENDA	12769907	1078
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pachyramichloridium pini	FRENDA	16348009	1079
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pachysolen tannophilus	FRENDA	7620815; 7620813	1080
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paecilomyces	AMENDA reliability +	10623548	1081
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	D1G4K3	Paecilomyces sp. J18	gene XynA	19759868	1082
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus	AMENDA reliability ++	22534297; 27766358; 27766358	1083
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus	FRENDA	25063665; 17921311; 26746717; 29352939; 24248090; 27398094; 24788327; 27242139	1084
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus	AMENDA reliability ++++	20493247; 18051350	1085
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus	AMENDA reliability ++	25527555; 26912334; 19395566; 20382811; 25112314; 23462014	1086
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus	AMENDA reliability +	12698280; 28660507; 100039262	1087
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus barcinonensis	FRENDA	8998999	1088
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus barcinonensis	AMENDA reliability ++	20218604	1089
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus barcinonensis	AMENDA reliability ++++	8534112; 25664784	1090
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2I6W5	Paenibacillus campinasensis	gene xylX	0	1091
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2I6W5	Paenibacillus campinasensis BL11	gene xylX	0	1092
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0A0R2Z1	Paenibacillus curdlanolyticus		0	1093
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B1A3N2	Paenibacillus curdlanolyticus		19349753	1094
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E3WF08	Paenibacillus curdlanolyticus	gene xyn10B	21071839	1095
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus	FRENDA	28864653	1096
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus	AMENDA reliability ++	19349753	1097
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus	AMENDA reliability ++	19597812; 21071839	1098
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus		27663030; 27871388	1099
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus	AMENDA reliability +	27663030; 27663030	1100
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B1A3N2	Paenibacillus curdlanolyticus B-6		19349753	1101
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6	AMENDA reliability ++	19597812	1102
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6	FRENDA	28864653	1103
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6	AMENDA reliability ++++	19349753	1104
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6		27663030; 27871388	1105
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6	AMENDA reliability ++	27871388	1106
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6		27663030; 27871388	1107
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6		27663030; 27871388	1108
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus curdlanolyticus B-6	AMENDA reliability +++	27663030; 27663030; 24788327	1109
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0A0R2Z1	Paenibacillus curdlanolyticus B-60		0	1110
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus favisporus	FRENDA	26419457	1111
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus lactis 154	AMENDA reliability ++	22864505	1112
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus lactis 154	AMENDA reliability +	100033536	1113
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus montaniterrae	AMENDA reliability ++	24026904	1114
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus panacisoli	FRENDA	29352939	1115
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P45796	Paenibacillus polymyxa	endo-1,4-beta-xylanase D precursor	18320143	1116
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus polymyxa		0	1117
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus polymyxa	AMENDA reliability +	15242594	1118
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus polymyxa	FRENDA	2667461	1119
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus polymyxa	AMENDA reliability ++	23462014	1120
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A075EEX4	Paenibacillus sp.		25112314	1121
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B6VF01	Paenibacillus sp.		20493247	1122
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp.	AMENDA reliability +	25063665; 17921311; 26746717	1123
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp.	AMENDA reliability +++	18391461	1124
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp.		18391461; 100039262	1125
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp.	AMENDA reliability ++	19395566; 20493247	1126
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp.	FRENDA	27242139	1127
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp. ASCD2		100039262	1128
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A075EEX4	Paenibacillus sp. DG-22		25112314	1129
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp. E18		20382811	1130
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B6VF01	Paenibacillus sp. HPL-001		20493247	1131
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus sp. W-61	genes xyn1, xyn3, and xyn5	20154127	1132
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paenibacillus xylanilyticus	AMENDA reliability ++	23462014	1133
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Palmaria palmata	AMENDA reliability ++	14599578	1134
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Panax ginseng	FRENDA	28698996	1135
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Panicum virgatum	AMENDA reliability ++	23408035	1136
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Panicum virgatum	FRENDA	20797699; 24957770; 22154300	1137
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Panicum virgatum	AMENDA reliability ++	19096939	1138
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Parageobacillus thermantarcticus		15142626	1139
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Parageobacillus thermantarcticus	AMENDA reliability ++	15142626	1140
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paraglaciecola mesophila	AMENDA reliability ++	23567318	1141
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paraglaciecola mesophila KMM 241	AMENDA reliability +	19506861	1142
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Paraphaeosphaeria minitans	FRENDA	100124515	1143
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pectobacterium carotovorum	AMENDA reliability +	16644051; 18045408	1144
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium	AMENDA reliability ++	21516789; 19626289	1145
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium	FRENDA	22078737; 27729944; 100028391; 100042362	1146
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium	AMENDA reliability ++	11055928; 22393784; 10540238; 25432348	1147
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium	AMENDA reliability +++	29380572	1148
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	C3VEV9	Penicillium canescens		23157299	1149
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium canescens	AMENDA reliability +	19817688	1150
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium canescens	AMENDA reliability ++	21516789; 22393784; 20873228	1151
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium canescens	AMENDA reliability ++	23157299	1152
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium canescens	AMENDA reliability ++++	12722649; 12391748; 14756627	1153
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium canescens	AMENDA reliability +++	28634062	1154
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium canescens	FRENDA	14640962; 24211368	1155
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium chrysogenum	AMENDA reliability +	20851153; 24556286	1156
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium chrysogenum	AMENDA reliability ++	11055928; 1420277	1157
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B1B533	Penicillium citrinum		18499053	1158
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum	AMENDA reliability +	28330241	1159
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum	AMENDA reliability ++	16473771	1160
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum		17257262; 18489109	1161
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum	AMENDA reliability ++++	18499053	1162
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PGY1	Penicillium citrinum	growth on birchwood xylan	16473771	1163
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q2PGY1	Penicillium citrinum FERM P-1594	growth on birchwood xylan	16473771	1164
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B1B533	Penicillium citrinum FERM P-15944		18499053	1165
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum FERM P-15944	AMENDA reliability ++	16473771	1166
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum MTCC 2553		18489109	1167
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum MTCC 6489	AMENDA reliability ++	20703955	1168
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium citrinum MTCC 6489		17257262	1169
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium expansum		18776691	1170
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium expansum IFO 8800		18776691	1171
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium griseofulvum		17216454; 18384043	1172
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium griseofulvum	gene PgXynB	19118652	1173
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium griseofulvum	AMENDA reliability ++	19118652	1174
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium janczewskii	FRENDA	100028391	1175
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium janczewskii		0	1176
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium janczewskii CRM 1348		0	1177
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium janthinellum	FRENDA	7944349	1178
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium occitanis		0	1179
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium occitanis	AMENDA reliability ++	24801404; 24932488	1180
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium occitanis Pol6		0	1181
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium occitanis Pol6		0	1182
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium occitanis Pol6		0	1183
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E7EF85	Penicillium oxalicum		24818699	1184
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum	FRENDA	26224514	1185
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum	AMENDA reliability +	27729944	1186
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum	AMENDA reliability ++	24818699	1187
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum	AMENDA reliability ++++	23412069	1188
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum 114-2	FRENDA	22078737	1189
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E7EF85	Penicillium oxalicum GZ-2		24818699	1190
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum GZ-2	FRENDA	26224514	1191
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium oxalicum GZ-2	AMENDA reliability ++	24818699	1192
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium roqueforti	AMENDA reliability ++++	10499260	1193
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sclerotiorum	isozymes xylanase I and II	19680819	1194
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sclerotiorum	FRENDA	19680819	1195
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sp.	AMENDA reliability ++	16473771	1196
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sp.	AMENDA reliability ++	19626289	1197
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sp.	aff. minioluteum, GenBank Accession: HQ631007	25784958	1198
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	D1GFE6	Penicillium sp. CGMCC 1669	gene xyn11F63; gene xyn11F63	19626289	1199
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pezoloma ericae	AMENDA reliability +	100203510	1200
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phaeocystis antarctica	AMENDA reliability ++	26069206	1201
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete	AMENDA reliability +	100069518	1202
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete	AMENDA reliability ++	25300189	1203
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	isoforms xynA, xynC, family 10 glycoside hydrolases, xynB, family 11 glycoside hydrolase	15278289	1204
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium		25784958	1205
