EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	O95831	Homo sapiens		https://www.ncbi.nlm.nih.gov/pubmed/?term=26063804	1055
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	Q9BRQ8	Homo sapiens		https://www.ncbi.nlm.nih.gov/pubmed/?term=26063804	1056
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hop stunt viroid	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=23891873	1057
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hordeum vulgare	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=9576793; https://www.ncbi.nlm.nih.gov/pubmed/?term=8115543; https://www.ncbi.nlm.nih.gov/pubmed/?term=8278496; https://www.ncbi.nlm.nih.gov/pubmed/?term=12228395; https://www.ncbi.nlm.nih.gov/pubmed/?term=100182535; https://www.ncbi.nlm.nih.gov/pubmed/?term=1397306; https://www.ncbi.nlm.nih.gov/pubmed/?term=12232372	1058
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hordeum vulgare	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12970493; https://www.ncbi.nlm.nih.gov/pubmed/?term=10750708; https://www.ncbi.nlm.nih.gov/pubmed/?term=12184491; https://www.ncbi.nlm.nih.gov/pubmed/?term=28013172; https://www.ncbi.nlm.nih.gov/pubmed/?term=9256232; https://www.ncbi.nlm.nih.gov/pubmed/?term=27534965; https://www.ncbi.nlm.nih.gov/pubmed/?term=29555593; https://www.ncbi.nlm.nih.gov/pubmed/?term=100168349; https://www.ncbi.nlm.nih.gov/pubmed/?term=15128288; https://www.ncbi.nlm.nih.gov/pubmed/?term=880296; https://www.ncbi.nlm.nih.gov/pubmed/?term=8819335; https://www.ncbi.nlm.nih.gov/pubmed/?term=7734964	1059
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hordeum vulgare subsp. spontaneum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12184491	1060
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hortaea werneckii	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=12139614	1061
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hoya carnosa	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=22945465	1062
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human alphaherpesvirus 1	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20143419; https://www.ncbi.nlm.nih.gov/pubmed/?term=19515780; https://www.ncbi.nlm.nih.gov/pubmed/?term=2549540	1063
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human alphaherpesvirus 3	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=27630241; https://www.ncbi.nlm.nih.gov/pubmed/?term=22090112	1064
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human betaherpesvirus 5	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11606590; https://www.ncbi.nlm.nih.gov/pubmed/?term=2852915; https://www.ncbi.nlm.nih.gov/pubmed/?term=18407068; https://www.ncbi.nlm.nih.gov/pubmed/?term=18637512; https://www.ncbi.nlm.nih.gov/pubmed/?term=21307192; https://www.ncbi.nlm.nih.gov/pubmed/?term=21715486; https://www.ncbi.nlm.nih.gov/pubmed/?term=21734039; https://www.ncbi.nlm.nih.gov/pubmed/?term=21937645; https://www.ncbi.nlm.nih.gov/pubmed/?term=26003955	1065
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human betaherpesvirus 5	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=22987636; https://www.ncbi.nlm.nih.gov/pubmed/?term=11884540; https://www.ncbi.nlm.nih.gov/pubmed/?term=9882353; https://www.ncbi.nlm.nih.gov/pubmed/?term=20036157; https://www.ncbi.nlm.nih.gov/pubmed/?term=25972538; https://www.ncbi.nlm.nih.gov/pubmed/?term=17540903	1066
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human betaherpesvirus 6	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17928352	1067
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human betaherpesvirus 6B	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=17928352	1068
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human endogenous retrovirus H	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=11735222	1069
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human enterovirus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20504936	1070
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human gammaherpesvirus 4	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26846325; https://www.ncbi.nlm.nih.gov/pubmed/?term=21397211; https://www.ncbi.nlm.nih.gov/pubmed/?term=26613512	1071
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human gammaherpesvirus 8	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24367262	1072
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human Immunodeficiency Virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19085967; https://www.ncbi.nlm.nih.gov/pubmed/?term=8826775; https://www.ncbi.nlm.nih.gov/pubmed/?term=3354642; https://www.ncbi.nlm.nih.gov/pubmed/?term=7670095; https://www.ncbi.nlm.nih.gov/pubmed/?term=12768005; https://www.ncbi.nlm.nih.gov/pubmed/?term=15637102; https://www.ncbi.nlm.nih.gov/pubmed/?term=17970227; https://www.ncbi.nlm.nih.gov/pubmed/?term=28738755; https://www.ncbi.nlm.nih.gov/pubmed/?term=29220699; https://www.ncbi.nlm.nih.gov/pubmed/?term=17322372; https://www.ncbi.nlm.nih.gov/pubmed/?term=20564379; https://www.ncbi.nlm.nih.gov/pubmed/?term=22907842; https://www.ncbi.nlm.nih.gov/pubmed/?term=16141310; https://www.ncbi.nlm.nih.gov/pubmed/?term=24828872	1073
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human immunodeficiency virus 1	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=20640890; https://www.ncbi.nlm.nih.gov/pubmed/?term=27702769	1074
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human immunodeficiency virus 1	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=24843023; https://www.ncbi.nlm.nih.gov/pubmed/?term=8826775; https://www.ncbi.nlm.nih.gov/pubmed/?term=18844460; https://www.ncbi.nlm.nih.gov/pubmed/?term=15905875; https://www.ncbi.nlm.nih.gov/pubmed/?term=1312594; https://www.ncbi.nlm.nih.gov/pubmed/?term=28893294; https://www.ncbi.nlm.nih.gov/pubmed/?term=8765511	1075
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human immunodeficiency virus 1	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9199966; https://www.ncbi.nlm.nih.gov/pubmed/?term=19085967; https://www.ncbi.nlm.nih.gov/pubmed/?term=29206233; https://www.ncbi.nlm.nih.gov/pubmed/?term=19324886; https://www.ncbi.nlm.nih.gov/pubmed/?term=24151877; https://www.ncbi.nlm.nih.gov/pubmed/?term=3354642; https://www.ncbi.nlm.nih.gov/pubmed/?term=7670095; https://www.ncbi.nlm.nih.gov/pubmed/?term=9237618; https://www.ncbi.nlm.nih.gov/pubmed/?term=12768005; https://www.ncbi.nlm.nih.gov/pubmed/?term=15637102; https://www.ncbi.nlm.nih.gov/pubmed/?term=17000867; https://www.ncbi.nlm.nih.gov/pubmed/?term=18808677; https://www.ncbi.nlm.nih.gov/pubmed/?term=21500866; https://www.ncbi.nlm.nih.gov/pubmed/?term=22705789; https://www.ncbi.nlm.nih.gov/pubmed/?term=25179963; https://www.ncbi.nlm.nih.gov/pubmed/?term=27170757; https://www.ncbi.nlm.nih.gov/pubmed/?term=28738755; https://www.ncbi.nlm.nih.gov/pubmed/?term=29220699; https://www.ncbi.nlm.nih.gov/pubmed/?term=26273800; https://www.ncbi.nlm.nih.gov/pubmed/?term=28192480; https://www.ncbi.nlm.nih.gov/pubmed/?term=9778250; https://www.ncbi.nlm.nih.gov/pubmed/?term=16749904; https://www.ncbi.nlm.nih.gov/pubmed/?term=21339825; https://www.ncbi.nlm.nih.gov/pubmed/?term=22574621; https://www.ncbi.nlm.nih.gov/pubmed/?term=23715526; https://www.ncbi.nlm.nih.gov/pubmed/?term=25538272; https://www.ncbi.nlm.nih.gov/pubmed/?term=26002840; https://www.ncbi.nlm.nih.gov/pubmed/?term=26747094; https://www.ncbi.nlm.nih.gov/pubmed/?term=24828872	1076
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human papillomavirus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=22553330; https://www.ncbi.nlm.nih.gov/pubmed/?term=24690422	1077
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human papillomavirus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19642906; https://www.ncbi.nlm.nih.gov/pubmed/?term=23255786; https://www.ncbi.nlm.nih.gov/pubmed/?term=23280839; https://www.ncbi.nlm.nih.gov/pubmed/?term=25483312; https://www.ncbi.nlm.nih.gov/pubmed/?term=16329995	1078
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human papillomavirus type 16	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19373608; https://www.ncbi.nlm.nih.gov/pubmed/?term=23255786; https://www.ncbi.nlm.nih.gov/pubmed/?term=23280839; https://www.ncbi.nlm.nih.gov/pubmed/?term=23592995; https://www.ncbi.nlm.nih.gov/pubmed/?term=25483312; https://www.ncbi.nlm.nih.gov/pubmed/?term=24566606	1079
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Human respirovirus 3	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=22065774	1080
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hyalella azteca	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25190560	1081
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hyaloraphidium curvatum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11861890	1082
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrangea	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26006163	1083
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrangea macrophylla	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26006163	1084
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrochoerus hydrochaeris	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=29185852	1085
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrogenoanaerobacterium	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27471110	1086
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrogenobaculum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23435891	1087
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrogenobaculum sp.	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23435891	1088
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hydrops	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17161635; https://www.ncbi.nlm.nih.gov/pubmed/?term=26537577	1089
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hymenolepis diminuta	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9030666	1090
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hymenolepis folkertsi	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=27630100	1091
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Hypostomus robinii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19634143	1092
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ichthyophthirius	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25743182	1093
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ichthyophthirius multifiliis	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=25743182	1094
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Icterus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11957153	1095
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ideonella	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=10319464	1096
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ikeda	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25576602	1097
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ilex paraguariensis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15542829; https://www.ncbi.nlm.nih.gov/pubmed/?term=9520272	1098
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ilyobacter tartaricus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=12538874	1099
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Indicator	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16554405; https://www.ncbi.nlm.nih.gov/pubmed/?term=24053515; https://www.ncbi.nlm.nih.gov/pubmed/?term=25965910; https://www.ncbi.nlm.nih.gov/pubmed/?term=26343380; https://www.ncbi.nlm.nih.gov/pubmed/?term=8636058; https://www.ncbi.nlm.nih.gov/pubmed/?term=7959172; https://www.ncbi.nlm.nih.gov/pubmed/?term=9481684; https://www.ncbi.nlm.nih.gov/pubmed/?term=11131713; https://www.ncbi.nlm.nih.gov/pubmed/?term=11936880; https://www.ncbi.nlm.nih.gov/pubmed/?term=11989683; https://www.ncbi.nlm.nih.gov/pubmed/?term=12200784; https://www.ncbi.nlm.nih.gov/pubmed/?term=15698934; https://www.ncbi.nlm.nih.gov/pubmed/?term=19076431; https://www.ncbi.nlm.nih.gov/pubmed/?term=22652060; https://www.ncbi.nlm.nih.gov/pubmed/?term=23620696; https://www.ncbi.nlm.nih.gov/pubmed/?term=24941107; https://www.ncbi.nlm.nih.gov/pubmed/?term=25629291; https://www.ncbi.nlm.nih.gov/pubmed/?term=10702521; https://www.ncbi.nlm.nih.gov/pubmed/?term=17601793; https://www.ncbi.nlm.nih.gov/pubmed/?term=20514427; https://www.ncbi.nlm.nih.gov/pubmed/?term=26541719; https://www.ncbi.nlm.nih.gov/pubmed/?term=26293804; https://www.ncbi.nlm.nih.gov/pubmed/?term=26469001; https://www.ncbi.nlm.nih.gov/pubmed/?term=10720464; https://www.ncbi.nlm.nih.gov/pubmed/?term=13679118; https://www.ncbi.nlm.nih.gov/pubmed/?term=15000895; https://www.ncbi.nlm.nih.gov/pubmed/?term=18306232; https://www.ncbi.nlm.nih.gov/pubmed/?term=18801963; https://www.ncbi.nlm.nih.gov/pubmed/?term=19234517; https://www.ncbi.nlm.nih.gov/pubmed/?term=20335224; https://www.ncbi.nlm.nih.gov/pubmed/?term=21182291; https://www.ncbi.nlm.nih.gov/pubmed/?term=21867691; https://www.ncbi.nlm.nih.gov/pubmed/?term=25247349; https://www.ncbi.nlm.nih.gov/pubmed/?term=28407867	1100
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Indicator	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=7399070; https://www.ncbi.nlm.nih.gov/pubmed/?term=14423679; https://www.ncbi.nlm.nih.gov/pubmed/?term=22268123; https://www.ncbi.nlm.nih.gov/pubmed/?term=27148945; https://www.ncbi.nlm.nih.gov/pubmed/?term=20485385; https://www.ncbi.nlm.nih.gov/pubmed/?term=18646208; https://www.ncbi.nlm.nih.gov/pubmed/?term=24798373; https://www.ncbi.nlm.nih.gov/pubmed/?term=12044763; https://www.ncbi.nlm.nih.gov/pubmed/?term=15763950; https://www.ncbi.nlm.nih.gov/pubmed/?term=21517851; https://www.ncbi.nlm.nih.gov/pubmed/?term=23590160; https://www.ncbi.nlm.nih.gov/pubmed/?term=26342977; https://www.ncbi.nlm.nih.gov/pubmed/?term=28601083	1101
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		infectious pancreatic necrosis virus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=28596575	1102
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		influenza A virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=29458525; https://www.ncbi.nlm.nih.gov/pubmed/?term=21909097	1103
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Inquisitor	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16139442	1104
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		insecta	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15291971	1105
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ipomoea batatas	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16659084	1106
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Iranocichla	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12032243	1107
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Ixodes ovatus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=29049365	1108
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Japanese encephalitis virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24920798	1109
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Juglans	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25944473	1110
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Karenia brevis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=22509579	1111
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Kinetoplastida	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=14727190	1112
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Kinetoplastida	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9106191; https://www.ncbi.nlm.nih.gov/pubmed/?term=26590215; https://www.ncbi.nlm.nih.gov/pubmed/?term=7988566; https://www.ncbi.nlm.nih.gov/pubmed/?term=22898985; https://www.ncbi.nlm.nih.gov/pubmed/?term=26117548; https://www.ncbi.nlm.nih.gov/pubmed/?term=24865612; https://www.ncbi.nlm.nih.gov/pubmed/?term=18831753	1113
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=2687258	1114
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella pneumoniae	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9042746; https://www.ncbi.nlm.nih.gov/pubmed/?term=9133329; https://www.ncbi.nlm.nih.gov/pubmed/?term=24059520; https://www.ncbi.nlm.nih.gov/pubmed/?term=11248188	1115
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella pneumoniae		https://www.ncbi.nlm.nih.gov/pubmed/?term=24169795	1116
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella pneumoniae	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=10652103; https://www.ncbi.nlm.nih.gov/pubmed/?term=1970650; https://www.ncbi.nlm.nih.gov/pubmed/?term=12654011; https://www.ncbi.nlm.nih.gov/pubmed/?term=12538874; https://www.ncbi.nlm.nih.gov/pubmed/?term=12788486; https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214; https://www.ncbi.nlm.nih.gov/pubmed/?term=16042610; https://www.ncbi.nlm.nih.gov/pubmed/?term=2545175	1117
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella pneumoniae	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=10417649; https://www.ncbi.nlm.nih.gov/pubmed/?term=11695827; https://www.ncbi.nlm.nih.gov/pubmed/?term=16621819; https://www.ncbi.nlm.nih.gov/pubmed/?term=12110677	1118
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella pneumoniae ATCC 13883		https://www.ncbi.nlm.nih.gov/pubmed/?term=24169795	1119
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Klebsiella pneumoniae ATCC 13883		https://www.ncbi.nlm.nih.gov/pubmed/?term=24169795	1120
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Kluyveromyces marxianus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=7941733	1121
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Komagataella pastoris	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=20610779	1122
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Komagataella pastoris	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19459785; https://www.ncbi.nlm.nih.gov/pubmed/?term=23836892; https://www.ncbi.nlm.nih.gov/pubmed/?term=11421814	1123
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Kunjin virus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16603527	1124
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Labeo rohita	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24937805; https://www.ncbi.nlm.nih.gov/pubmed/?term=24669670	1125
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lactobacillus plantarum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12377052	1126
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lactococcus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27471110	1127
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lactococcus lactis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28138329	1128
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lactococcus lactis subsp. cremoris	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=2832381	1129
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lactuca sativa	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=29278726; https://www.ncbi.nlm.nih.gov/pubmed/?term=8190077	1130
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lamella	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=19449802	1131
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lamiaceae	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=100019783	1132
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lamina	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26997436; https://www.ncbi.nlm.nih.gov/pubmed/?term=14766317; https://www.ncbi.nlm.nih.gov/pubmed/?term=21112411	1133
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lampetra ayresii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=18265558	1134
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lampetra fluviatilis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=18265558	1135
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lamprologus callipterus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15964213	1136
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Langat virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=29166595	1137
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lantana	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=7113263	1138
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Lantana camara	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=7135417	1139
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Laridae	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15091496	1140
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Larrea divaricata	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23053656	1141
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Larrea tridentata	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23053656	1142
