Commentary	Substrate	Ref	Literature(PubmedID)	value
65°C, pH 5.0	ethyl 3-methyl-2-oxobutyrate	4387	22805786	1.57
65°C, pH 8.0; pH 8.0, 65°C	(S)-alpha-tetralol	4387	20049620	2.0
65°C, pH 8.0; pH 8.0, 65°C	(S)-1-indanol	4387	20049620	2.14
65°C, pH 8.0; pH 8.0, 65°C	(R)-1-indanol	4387	20049620	2.98
65°C, pH 5.5; pH 5.5, 65°C	methyl o-chlorobenzoylformate	4387	20049620	3.3
65°C, pH 5.0	benzil	4387	22805786	3.72
65°C, pH 5.0	2,2-dichloroacetophenone	4387	22805786	5.91
65°C, pH 8.0; pH 8.0, 65°C	NAD+	4387	20049620	8.4
65°C, pH 8.0; pH 8.0, 65°C	(R)-alpha-tetralol	4387	20049620	10.5
65°C, pH 10.5	isoborneol	4387	22805786	20.5
65°C, pH 5.5; pH 5.5, 65°C	isatin	4387	20049620	31.0
65°C, pH 10.5	NAD+	4387	22805786	107.0
65°C, pH 5.5; pH 5.5, 65°C	NADH	4387	20049620	175.0
65°C, pH 5.0	NADH	4387	22805786	655.0
65°C, pH 5.5	3-methylcyclohexanone	4389	20049620	0.06
65°C, pH 8.0	cis-decahydro-1-naphthol	4389	20049620	0.23
65°C, pH 5.5	1-phenyl-1,2-propanedione	4389	20049620	0.25
65°C, pH 5.0	2,2,2-trifluoroacetophenone	4389	22805786	0.27
65°C, pH 5.0	2',3',4',5',6'-pentafluoroacetophenone	4389	22805786	0.27
65°C, pH 5.5	2,2,2-trifluoroacetophenone	4389	20049620	0.42
65°C, pH 5.5	ethyl benzoylformate	4389	20049620	0.44
65°C, pH 5.0	ethyl benzoylformate	4389	22805786	0.45
65°C, pH 8.0; pH 8.0, 65°C	cycloheptanol	4389	20049620	0.47
65°C, pH 10.5	1-Indanol	4389	22805786	0.71
65°C, pH 5.5	methyl benzoylformate	4389	20049620	0.95
65°C, pH 5.0	1-phenyl-1,2-propanedione	4389	22805786	1.06
65°C, pH 10.5	tetralin-1-ol	4389	22805786	1.13
65°C, pH 10.5	cycloheptanol	4389	22805786	1.37
65°C, pH 5.0	ethyl 3-methyl-2-oxobutyrate	4389	22805786	1.57
65°C, pH 8.0; pH 8.0, 65°C	(S)-alpha-tetralol	4389	20049620	2.0
65°C, pH 8.0; pH 8.0, 65°C	(S)-1-indanol	4389	20049620	2.14
65°C, pH 8.0; pH 8.0, 65°C	(R)-1-indanol	4389	20049620	2.98
65°C, pH 5.5; pH 5.5, 65°C	methyl o-chlorobenzoylformate	4389	20049620	3.3
65°C, pH 5.0	benzil	4389	22805786	3.72
65°C, pH 5.0	2,2-dichloroacetophenone	4389	22805786	5.91
65°C, pH 8.0; pH 8.0, 65°C	NAD+	4389	20049620	8.4
65°C, pH 8.0; pH 8.0, 65°C	(R)-alpha-tetralol	4389	20049620	10.5
65°C, pH 10.5	isoborneol	4389	22805786	20.5
65°C, pH 5.5; pH 5.5, 65°C	isatin	4389	20049620	31.0
65°C, pH 10.5	NAD+	4389	22805786	107.0
65°C, pH 5.5; pH 5.5, 65°C	NADH	4389	20049620	175.0
65°C, pH 5.0	NADH	4389	22805786	655.0
pH 9.0, 70°C	1-phenylethanol	4392	23354700	0.15
pH 6.0, 70°C	acetoin	4392	23354700	0.45
pH 9.0, 70°C	2,3-Butanediol	4392	23354700	0.71
cosubstrate 1-phenylethanol, pH 9.0, 70°C	NAD+	4392	23354700	117.0
cosubstrate acetoin, pH 6.0, 70°C	NADH	4392	23354700	149.0
cosubstrate acetoin, pH 6.0, 70°C	NADH	4392	23354700	153.0
cosubstrate 1-phenylethanol, pH 9.0, 70°C	NADP+	4392	23354700	159.0
cosubstrate 2,3-butanediol, pH 9.0, 70°C	NAD+	4392	23354700	243.0
cosubstrate 2,3-butanediol, pH 9.0, 70°C	NADP+	4392	23354700	265.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Valeraldehyde	4401	22584819	264.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	phenylacetaldehyde	4401	22584819	333.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	4-chloroacetophenone	4401	22584819	389.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	acetophenone	4401	22584819	392.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	4-chloroacetophenone	4401	22584819	434.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Valeraldehyde	4401	22584819	589.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	acetophenone	4401	22584819	720.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	phenylacetaldehyde	4401	22584819	800.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	4-chloroacetophenone	4401	22584819	1036.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	acetophenone	4401	22584819	1055.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	phenylacetaldehyde	4401	22584819	1063.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Valeraldehyde	4401	22584819	1543.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Capronaldehyde	4401	22584819	1640.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Capronaldehyde	4401	22584819	2264.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Capronaldehyde	4401	22584819	2618.0
kinetic data for wild-type enzyme and chimeric enzyme created by insertion of an RTX domain from the adenylate cyclase of Bordetella pertussis into a loop near the catalytic active site of the thermostable alcohol dehydrogenase D (AdhD) from Pyrococcus furiosus	more	4404	0	-999.0
pH 8.8, 70°C	Butan-2,3-diol	4404	16391048	0.7
kinetic data for wild-type enzyme and chimeric enzyme created by insertion of an RTX domain from the adenylate cyclase of Bordetella pertussis into a loop near the catalytic active site of the thermostable alcohol dehydrogenase D (AdhD) from Pyrococcus furiosus	more	4405	0	-999.0
pH 8.8, 70°C	Butan-2,3-diol	4405	16391048	0.7
pH 8.0, 60°C	ethanol	4416	16233615	0.017
pH 8.0, 60°C	2-propanol	4416	16233615	0.097
pH 8.0, 60°C	tert-butyl acetoacetate	4416	16233615	0.1
pH 8.0, 60°C	2-Pentanone	4416	16233615	0.15
pH 8.0, 60°C	benzyl alcohol	4416	16233615	0.189
pH 8.0, 60°C	2-Hexanone	4416	16233615	0.22
pH 8.0, 60°C	1-propanol	4416	16233615	0.25
pH 8.0, 60°C	2-butanol	4416	16233615	0.46
pH 8.0, 60°C	4-methoxybenzyl alcohol	4416	16233615	0.53
pH 8.0, 60°C	4-methoxyphenylacetone	4416	16233615	0.54
pH 8.0, 60°C	2-Heptanone	4416	16233615	0.62
pH 8.0, 60°C	1-butanol	4416	16233615	0.69
pH 8.0, 60°C	Cyclohexanol	4416	16233615	0.73
pH 8.0, 60°C	2-Pentanol	4416	16233615	0.79
pH 8.0, 60°C	cyclohexanone	4416	16233615	0.91
pH 8.0, 60°C	1-Pentanol	4416	16233615	1.1
pH 8.0, 60°C	1-Hexanol	4416	16233615	2.5
pH 8.0, 60°C	2-Octanone	4416	16233615	2.6
pH 8.0, 60°C	2-decanone	4416	16233615	2.7
pH 8.0, 60°C	2-nonanone	4416	16233615	3.3
pH 8.0, 60°C	benzaldehyde	4416	16233615	3.66
pH 8.0, 60°C	NAD+	4416	16233615	380.0
pH 8.0, 60°C	NADH	4416	16233615	1000.0
pH 7.0, temperature not specified in the publication	ethanol	4422	24885162	0.09
pH 7.0, temperature not specified in the publication	ethanol	4422	24885162	1.3
pH 7.0, temperature not specified in the publication	ethanol	4422	24885162	3.5
pH 7.0, temperature not specified in the publication	ethanol	4422	24885162	9.3
pH 7.0, temperature not specified in the publication	acetaldehyde	4422	24885162	71.7
pH 7.0, temperature not specified in the publication	acetaldehyde	4422	24885162	450.0
pH 7.0, temperature not specified in the publication	ethanol	4424	24885162	0.09
pH 7.0, temperature not specified in the publication	ethanol	4424	24885162	1.3
pH 7.0, temperature not specified in the publication	ethanol	4424	24885162	3.5
pH 7.0, temperature not specified in the publication	ethanol	4424	24885162	9.3
pH 7.0, temperature not specified in the publication	acetaldehyde	4424	24885162	71.7
pH 7.0, temperature not specified in the publication	acetaldehyde	4424	24885162	450.0
pH 7.0, temperature not specified in the publication	ethanol	4426	24885162	0.09
pH 7.0, temperature not specified in the publication	ethanol	4426	24885162	1.3
pH 7.0, temperature not specified in the publication	ethanol	4426	24885162	3.5
pH 7.0, temperature not specified in the publication	ethanol	4426	24885162	9.3
pH 7.0, temperature not specified in the publication	acetaldehyde	4426	24885162	71.7
pH 7.0, temperature not specified in the publication	acetaldehyde	4426	24885162	450.0
pH 8.0, 55°C	benzyl alcohol	4428	24509923	6.6
pH 8.0, 55°C	(2E)-but-2-en-1-ol	4428	24509923	11.0
pH 6.5, 65°C	(2E)-but-2-enal	4428	24509923	122.0
pH 8.0, 55°C	NADP+	4428	24509923	278.0
pH 6.5, 65°C	NADPH	4428	24509923	720.0
pH 6.5, 65°C	benzaldehyde	4428	24509923	899.0
cosubstrate NAD+, pH 7.0, 30°C	butan-1-ol	4429	25082080	0.3
cosubstrate butan-1-ol, pH 7.0, 30°C	NAD+	4429	25082080	80.0
cosubstrate NADH, pH 7.0, 30°C	Butanal	4429	25082080	210.0
cosubstrate butanal, pH 7.0, 30°C	NADH	4429	25082080	2000.0
