EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Humicola insolens	AMENDA reliability +	17224137; 16944135; 12767825	901
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Humicola insolens Y1	AMENDA reliability +	25909505	902
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Humicola insolens Y1	FRENDA	22179540; 25432346; 25629035	903
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Humulus lupulus	FRENDA	23561301	904
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium cellulolyticum	AMENDA reliability +	25084383	905
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium clariflavum	FRENDA	25991683	906
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium clariflavum DSM 19732	FRENDA	27155425	907
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium straminisolvens	FRENDA	26070087	908
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium thermocellum	FRENDA	28760417; 17644599; 20348303; 19384422; 20820855; 25682099; 10769193; 26579511; 22128157; 19402614; 23176123; 24819174; 16511230; 15987675; 16672498; 16804941; 18678939; 22102229; 22960181; 25545469; 27917828; 28859813; 23100753; 11693911; 14679233; 27743043; 26250549; 100004042; 24316824	909
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium thermocellum	AMENDA reliability +++	25108330	910
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium thermocellum	AMENDA reliability +	24316849; 22707718; 22562994; 26401442; 19302786; 29108954; 25837503; 22383050; 12153721; 16054142; 17905739; 20678539; 25005095; 24817722; 24039988; 25765303; 20682344; 21221946; 28894250; 24657619; 23560999; 15336405; 20057047; 29224629	911
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium thermocellum ATCC 27405	FRENDA	16796673; 19384422; 24817722	912
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Hungateiclostridium thermocellum ATCC 27405	AMENDA reliability +	24039988; 23134352	913
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Huntiella	FRENDA	26643441	914
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Huntiella moniliformis	FRENDA	26643441	915
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Huntiella omanensis	FRENDA	26643441	916
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Huntiella savannae	FRENDA	26643441	917
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Ilex paraguariensis	FRENDA	26871950	918
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Indicator	FRENDA	100128592; 28382652; 25028422	919
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Indicator	AMENDA reliability ++	19140945	920
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Indigofera	FRENDA	16085807	921
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Influenza A virus (A/swine/Iowa/A01778876/2016(H1N2))	FRENDA	19838860	922
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Ipomoea batatas	FRENDA	28791000; 23831155	923
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Irpex lacteus	FRENDA	17928699	924
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Isosphaeraceae	AMENDA reliability +	28360896	925
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Jatropha	FRENDA	23848151	926
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Jatropha curcas	FRENDA	23848151	927
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kitasatospora setae KM-6054	FRENDA	25435500	928
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Klebsiella	FRENDA	25150536; 10350630	929
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Klebsiella pneumoniae	FRENDA	27917834	930
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Klebsiella sp	FRENDA	12819210; 16508103; 22940315	931
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces lactis	AMENDA reliability +	22628532	932
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces lactis	FRENDA	16279955; 22080345	933
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus	FRENDA	23225731	934
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus	YS-1	18280145	935
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus	var. bulgaricus	0	936
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus		17071081; 18051293; 21067917	937
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus	AMENDA reliability +++	21067917; 26446826	938
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus	AMENDA reliability +	29197184; 23941710; 24031804; 20662765; 22336744; 23743955; 100022091	939
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus NBRC1777	AMENDA reliability +	19923748	940
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1	AMENDA reliability +	18389297	941
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1	YS-1	18280145	942
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1	YS-1	18280145	943
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1	YS-1	18280145	944
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1		17071081; 18051293	945
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1		17071081; 18051293	946
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1		17071081; 18051293	947
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kluyveromyces marxianus Ys-1	AMENDA reliability +++	18280145; 18051293; 17665236	948
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataeibacter xylinus	FRENDA	16804941	949
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataella pastoris	AMENDA reliability ++	14617070; 19789892	950
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataella pastoris	AMENDA reliability ++	25522837; 17456505; 21983139; 18346083	951
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataella pastoris	FRENDA	22340848; 25164811; 28503710; 28373044; 29551512; 26741537; 26755723; 26277746; 25712153; 23299456; 21037302; 26224514; 22258646; 21897016; 21708265; 22189866; 26992795; 29205864; 22112413; 22179540; 20406687; 22036533; 22225502; 22522682; 22568931; 22869134; 23292244; 24100557; 24121333; 24360500; 24549804; 24719302; 25219312; 25626525; 26597529; 28861059; 29225283; 29470644; 29611040; 100045244; 18608747; 23023747; 29566690; 29121496; 11080298; 12114579; 15213394; 11722552; 15020748; 16461639; 15450181; 16473771; 16487541; 16343940; 16051449; 16330524; 16449376; 17057348; 16374635; 16636831; 17002602; 17827701; 16614901; 17922847; 17502268; 17194495; 16814332; 16427312; 18460801; 19002659; 18998121; 18499053; 20208168; 19076217; 19590866; 19756576; 19655217; 21965406; 21307589; 20932514; 21463533; 20547381; 21317211; 21037113; 21120468; 22729546; 24584459; 23410928; 22544563; 22080345; 23900799; 25348022; 25466024; 25023629; 23124232; 26360701; 27854040; 25765303; 27854040; 17021873; 25442948; 28528790; 28711732; 15294279; 15451095; 17269932; 22689149; 23167779; 24492599; 25629035; 25494480; 28254341; 19777823; 19000618; 18071646; 21367655; 16084833; 24619408; 15866877; 11895446; 20143777; 15604686; 17875553; 23179466; 23597920; 24096679; 28105485; 28573450; 29454668	952
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataella pastoris	AMENDA reliability +	23955855; 22342036; 27470581; 26234435; 25188254; 27154901; 26616977; 26706067; 25849498; 22929090; 27154222; 28800907; 15135402; 16784813; 18567893; 21867780; 26173955; 25909505; 26166179; 27193267; 26173955; 28193329; 26596358; 28912429; 15925312; 28674832; 18676702; 20647679; 23615741; 28515785; 16185656; 28187141; 16233531; 21215963; 21895898; 22142722; 23218368; 26446826; 100031177	953
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataella phaffii GS115	AMENDA reliability +	26087712; 25348022; 26776003; 22145993	954
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Komagataella phaffii GS115	FRENDA	24493565; 23467827; 23741390; 24549804; 26678079; 27773606; 23593868; 27373078; 23410928; 22689149; 25432346; 25919627; 28508385; 21367655; 23097144; 29380572; 22544243; 27702490	955
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Kribbella flavida	FRENDA	27302067	956
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Laccaria bicolor	FRENDA	22142722	957
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Laccopetalum giganteum	FRENDA	25107973	958
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Laceyella	FRENDA	16310726	959
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lachnoclostridium phytofermentans	FRENDA	28198470	960
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lachnoclostridium phytofermentans	AMENDA reliability +	20511418; 21751395; 22277537; 21808968	961
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lachnoclostridium phytofermentans	AMENDA reliability +++	20206499	962
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lachnoclostridium phytofermentans ISDg	AMENDA reliability +	19830421	963
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lachnospiraceae	AMENDA reliability +	28871246	964
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lachnospiraceae	FRENDA	28954640; 20668243	965
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus	FRENDA	18004711; 28791000; 23100667; 21948833; 26590275; 22361861	966
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus acidophilus	FRENDA	28411221	967
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus acidophilus	AMENDA reliability +	21827767; 19160814; 20822875	968
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus acidophilus NCFM	AMENDA reliability +	20392438; 20713411	969
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus acidophilus NCFM	FRENDA	19919544; 21827767; 28411221	970
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus brevis	FRENDA	23053115; 29037732; 19919544; 20713411	971
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus brevis	AMENDA reliability +	24253830	972
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus brevis subsp. coagulans	FRENDA	24253830	973
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus fermentum	FRENDA	18004711; 28059108	974
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus johnsonii	FRENDA	19683032	975
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus johnsonii NCC 533	FRENDA	19683032	976
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus paracasei	AMENDA reliability ++	25824595	977
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus paracasei subsp. paracasei	FRENDA	28791000	978
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus pentosus	B235	12086179	979
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus pentosus	AMENDA reliability ++	12086179	980
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus pentosus B235	B235	12086179	981
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus pentosus B235	AMENDA reliability ++	12086179	982
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus plantarum	FRENDA	22283494; 23519420; 27295039; 28935539	983
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus plantarum	AMENDA reliability +	26919577; 20822875	984
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus plantarum subsp. plantarum ST-III	FRENDA	26919577	985
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus plantarum WCFS1	AMENDA reliability +	22283494	986
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus plantarum WCFS1	FRENDA	27295039; 28935539	987
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus reuteri	AMENDA reliability +++	26253678	988
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus reuteri	FRENDA	25288798; 25586581; 28059108; 21118988; 15710400; 21948833; 22361861; 26868718	989
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus reuteri	AMENDA reliability +	28855510	990
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus reuteri 121	AMENDA reliability +	26050651	991
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus reuteri 121	FRENDA	15710400; 16899050; 21948833; 26868718	992
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactobacillus sakei	AMENDA reliability +	21405014	993
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactococcus lactis	FRENDA	9327538; 23872564	994
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactococcus lactis	AMENDA reliability +	20822875	995
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactococcus lactis MG1363	FRENDA	19686822	996
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactococcus lactis ssp. cremoris	AMENDA reliability +	19686822	997
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactococcus lactis ssp. lactis	FRENDA	28537141	998
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lactococcus lactis subsp. lactis A12	FRENDA	23872564	999
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Laetiporus sulphureus	FRENDA	27222665	1000
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Laetiporus zonatus	AMENDA reliability +	24481987	1001
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lagenidium giganteum	FRENDA	25107973	1002
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lamella	FRENDA	27135517	1003
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lamiinae	FRENDA	26319402	1004
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Laminaria digitata	FRENDA	16233365	1005
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Langat virus	FRENDA	26715630; 22934241	1006
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lentinula	FRENDA	28314725; 21523473	1007
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lentinula edodes	AMENDA reliability +	23889585; 25860125; 21965406; 22656067; 23179466	1008
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lentinula edodes	FRENDA	28314725; 21523473; 23751305	1009
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lepidoptera	FRENDA	24216471	1010
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leptinotarsa decemlineata	FRENDA	23137634	1011
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leptoglossus zonatus	FRENDA	24481987	1012
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lethrinidae	FRENDA	23842652	1013
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leuconostoc	FRENDA	25790502; 23100667	1014
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leuconostoc citreum	FRENDA	25790502	1015
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leuconostoc mesenteroides	FRENDA	23100667	1016
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leuconostoc mesenteroides B-512F	FRENDA	23100667	1017
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leuconostoc mesenteroides NRRL B-1299	FRENDA	22262856	1018
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Leuconostoc mesenteroides subsp. cremoris	AMENDA reliability +	20822875	1019
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lichtheimia corymbifera	AMENDA reliability +	19996679	1020
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Ligustrum	FRENDA	100004506	1021
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Liliopsida	AMENDA reliability +	18495185	1022
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Liliopsida	AMENDA reliability ++	12586886	1023
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Liliopsida	FRENDA	22684798; 25219312; 20973991; 23986771	1024
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Limnoria quadripunctata	FRENDA	23733951	1025
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Linum usitatissimum	AMENDA reliability +	24918577	1026
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Linum usitatissimum	FRENDA	24760228; 19888729	1027
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Listeria innocua	AMENDA reliability +	24647662	1028
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Listeria innocua	FRENDA	26886583; 26632508	1029
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Listeria monocytogenes	FRENDA	19210622; 26871950	1030
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Littorina	FRENDA	16621092	1031
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium	AMENDA reliability +	100067868	1032
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase	D0PQE8	Lolium perenne	gene Lp6-FEHa	25023629	1033
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium perenne	FRENDA	26834764	1034
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium perenne	AMENDA reliability ++++	17456505	1035
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium perenne	AMENDA reliability +++	25023629	1036
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium perenne	AMENDA reliability ++	11523646; 24655383	1037
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium perenne	AMENDA reliability +	26734049; 100067868; 100201522; 100267381	1038
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase	Q64GB3	Lolium perenne	variant Bravo	17456505	1039
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase	D0PQE8	Lolium perenne Bravo	gene Lp6-FEHa	25023629	1040
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lolium rigidum	AMENDA reliability +	100217802; 100242281	1041
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lophotrochozoa	FRENDA	20868765	1042
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lupinus albus	FRENDA	26741537	1043
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lupinus angustifolius	FRENDA	25664733	1044
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lutzomyia longipalpis	AMENDA reliability +	25140153	1045
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Lysinibacillus sphaericus	FRENDA	29229337	1046
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macrobrachium nipponense	FRENDA	25929240	1047
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macrophthalmus japonicus	FRENDA	25929240	1048
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macropus giganteus	FRENDA	21696710; 16944135	1049
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macrotermes	FRENDA	25246537	1050
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macrotermes barneyi	FRENDA	23126269; 24719302	1051
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macrotermes natalensis	FRENDA	25246537	1052
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Macrotermitinae	FRENDA	23126269; 24719302; 25246537	1053
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Magnaporthe grisea	FRENDA	16461639; 100017104	1054
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Magnaporthe oryzae	FRENDA	27568483	1055
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Magnaporthe oryzae	AMENDA reliability +	22852807; 23530038; 27607237; 29023558	1056
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Magnoliophyta	AMENDA reliability +	20973991	1057
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Magnoliophyta	FRENDA	27956490; 16788054; 21037113; 23559042; 26157446	1058
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mahella australiensis	FRENDA	21685171	1059
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Malassezia globosa	FRENDA	26314305	1060
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Malbranchea cinnamomea	AMENDA reliability +	25058752	1061
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Malus domestica	FRENDA	28503710; 24747070; 25575987; 20208362; 26208466	1062
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Malus domestica	AMENDA reliability +	17852330	1063
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mammalia	AMENDA reliability +	17608806; 25664733; 21177247	1064
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mammalia	FRENDA	22006317; 17594485; 24759912; 29351964; 22090027; 16511172	1065
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mangifera indica	AMENDA reliability +	22383050	1066
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Marinobacter adhaerens HP15	FRENDA	29470619	1067
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Martelella mediterranea	FRENDA	20503105	1068
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Marvinbryantia formatexigens	FRENDA	25653214	1069
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Massarinaceae	FRENDA	100012304	1070
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Medicago sativa	FRENDA	25267315; 15147860	1071
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Medicago sativa	AMENDA reliability +	17615411	1072
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Medicago truncatula	FRENDA	18950541; 17615411	1073
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Meiothermus ruber	FRENDA	27830410; 23015191	1074
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Melanocarpus albomyces	FRENDA	17768346; 18499583; 17768346; 18499583; 12657806; 12767825	1075
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Meloidogyne hapla	FRENDA	27641827	1076
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Meloidogyne incognita	FRENDA	10824111; 27641827	1077
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Meloidogyne javanica	FRENDA	10824111	1078
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Meripilus giganteus	FRENDA	16944135	1079
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mesocentrotus nudus	AMENDA reliability +	24299806	1080
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mesorhizobium	FRENDA	26471539	1081
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Mesosa myops	AMENDA reliability +	26319402	1082
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Metaphire hilgendorfi	AMENDA reliability +	24299806	1083
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Metaphire sieboldi	AMENDA reliability +	24121333	1084
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Metaphire sieboldi	FRENDA	24299806	1085
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Metarhizium anisopliae	AMENDA reliability +++	25232743	1086
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Metazoa	FRENDA	17952442; 21324659; 27821068; 22112614; 25673657; 25863176; 1500176; 8906125; 19181843; 19271205; 23171084; 23698014; 25841058; 26855199; 27451952; 21085702; 25644118; 27679487; 24797613; 20490603; 28408476; 19329633; 23733951; 25731081; 7612171; 20868765; 17466346; 20973991; 22367201; 25208077; 25887697; 27038508	1087
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Metazoa	AMENDA reliability +	26715630; 100067868	1088
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Methanobrevibacter smithii	FRENDA	16348244	1089
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Methanocaldococcus jannaschii	AMENDA reliability +++	11898335	1090
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Methanosarcina thermophila	FRENDA	26173497; 28515785	1091
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		methanotrophic bacterium	FRENDA	20576687	1092
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Methylococcus capsulatus	AMENDA reliability +	20576687	1093
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Methylomicrobium album	FRENDA	20576687	1094
