synonyms	ec_number	recommended_name
proteins, gene murG	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide
UDP-acetylglucosamine-acetylmuramoylpentapeptide pyrophospholipidacetylglucosaminyltransferase	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide
gene name	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide
peptidoglycan glycosyltransferase	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide
MurG transferase	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide
translocase II	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide
Gal-beta1-4Glcbeta1-Cer alpha1,4-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
globotriaosylceramide/CD77 synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
histo-blood group Pk UDP-galactose	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
galactosyltransferase, uridine diphosphogalactose-lactosylceramide	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
galactosyltransferase, uridine diphosphogalactose-lactosylceramidealpha1-4-	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
Gb3 galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
histo-blood group Pk antigen synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
lactosylceramide alpha1,4galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
UDP-galactose-lactosylceramide galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
UDP-galactose:lactosylceramide alpha-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
UDP-galactose:lactosylceramide alpha1-4-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
alpha 1-4 galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
UDP-galactose:beta-D-galactosyl-beta-1-R4-alpha-D-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
Gb3/CD77 synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
GCS	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
GB3 synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
globotriaosylceramide synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
glucosylceramide synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
blood group P1 synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
alpha1,4Gal-T	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
lactosylceramide 4-alpha-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
lactosylceramide alpha1,4-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
Gb3S	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
globotetraosyl ceramide synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
A4GalT	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
alpha1,4-galactosyltransferase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
Gb3Cer synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
Pk synthase	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase
acetylglucosaminyltransferase, uridinediphosphoacetylglucosamine-glycoprotein serine/threonine	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
acetylglucosaminyltransferase, uridine diphosphoacetylglucose-proteinSkp1 hydroxyproline	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
Skp1-HyPro GlcNAc-transferase	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
UDP-N-acetylglucosamine (GlcNAc):hydroxyproline polypeptideGlcNAc-transferase	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
UDP-GlcNAc:Skp1-hydroxyproline GlcNAc-transferase	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
UDP-GlcNAc:hydroxyproline polypeptide GlcNAc-transferase	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
Skp1 alpha-GlcNAcT1-like enzyme	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
GnT1	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
hydroxyproline-capping enzyme	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
GnT51	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
Skp1 alpha-GlcNAcT1	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
Dd-ppGnT1	2.4.1.229	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase
galactosyltransferase, uridine diphosphogalactose-sphingosine beta-	2.4.1.23	sphingosine beta-galactosyltransferase
galactosyl-sphingosine transferase	2.4.1.23	sphingosine beta-galactosyltransferase
psychosine-uridine diphosphate galactosyltransferase	2.4.1.23	sphingosine beta-galactosyltransferase
UDPgalactose:sphingosine O-galactosyl transferase	2.4.1.23	sphingosine beta-galactosyltransferase
uridine diphosphogalactose-sphingosine beta-galactosyltransferase	2.4.1.23	sphingosine beta-galactosyltransferase
psychosine-UDP galactosyltransferase	2.4.1.23	sphingosine beta-galactosyltransferase
KPase	2.4.1.230	kojibiose phosphorylase
kojibiose phosphorylase	2.4.1.230	kojibiose phosphorylase
locus name	2.4.1.230	kojibiose phosphorylase
PsKP	2.4.1.230	kojibiose phosphorylase
CsKP	2.4.1.230	kojibiose phosphorylase
trehalose phosphorylase	2.4.1.231	alpha,alpha-trehalose phosphorylase (configuration-retaining)
a loop 3 variant of Lactobacillus acidophilus maltosephosphorylase	2.4.1.231	alpha,alpha-trehalose phosphorylase (configuration-retaining)
a loop 3 variant of Lactobacillus acidophilus maltosephosphorylase	2.4.1.231	alpha,alpha-trehalose phosphorylase (configuration-retaining)
ScTPase	2.4.1.231	alpha,alpha-trehalose phosphorylase (configuration-retaining)
PoTPase	2.4.1.231	alpha,alpha-trehalose phosphorylase (configuration-retaining)
GDP-mannose:oligosaccharide 1,6-alpha-D-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
alpha-1,6-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
Saccharomyces cerevisiae, initiatingalpha-1,6-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
Saccharomyces cerevisiae	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
Mnn9	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
ScMnn9p	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
Anp1p	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
initiation-specific alpha-1,6-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
YlOch1p	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
component of Golgi multi-protein complexes	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
alpha1-6-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
TbALG12	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
Dol-P-Man:Man7GlcNAc2-PP-Dol-alpha1-6-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
alpha-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
alpha-1,6-MT	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
alpha1,6-mannosyltransferase KlOch1p	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
GDP-mannose:glycolipid 1,6-alpha-D-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
glycolipid 6-alpha-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
mannosyltransferase, guanosine diphosphomannose-glycoproteinalpha1-6-	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
glycoprotein alpha1-6-mannosyltransferase	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
och1+ gene product, Schizosaccharomyces pombe	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
HpOCH1	2.4.1.232	initiation-specific alpha-1,6-mannosyltransferase
F3GalTase	2.4.1.234	kaempferol 3-O-galactosyltransferase
galactosyltransferase, uridine diphosphogalactose-flavonol 3-O-	2.4.1.234	kaempferol 3-O-galactosyltransferase
flavonoid 3-O-galactosyltransferase	2.4.1.234	kaempferol 3-O-galactosyltransferase
flavonol 3-O-galactosyltransferase	2.4.1.234	kaempferol 3-O-galactosyltransferase
UDP-galactose:flavonoid 3-O-galactosyltransferase	2.4.1.234	kaempferol 3-O-galactosyltransferase
UDPgalactose-flavonoid-3-O-glycosyltransferase	2.4.1.234	kaempferol 3-O-galactosyltransferase
uridine diphosphogalactose-flavonol 3-O-galactosyltransferase	2.4.1.234	kaempferol 3-O-galactosyltransferase
UDP-galactose:flavonol 3-O-galactosyltransferase	2.4.1.234	kaempferol 3-O-galactosyltransferase
F3GaT	2.4.1.234	kaempferol 3-O-galactosyltransferase
UDP-rhamnose flavanone-glucoside rhamnosyl-transferase	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
1,2RhaT	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
1,2-rhamnosyltransferase	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
flavanone-7-O-glucose-1,2-rhamnosyltransferase	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
UDP-rhamnose:flavanone-7-O-glucoside-2''-O-rhamnosyltransferase	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
1-2 UDP-rhamnosyltransferase	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
rhamnosyltransferase, uridine diphosphorhamnose-flavanone7-O-glucoside 2''-O-	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
Cm1,2RhaT	2.4.1.236	flavanone 7-O-glucoside 2''-O-beta-L-rhamnosyltransferase
UGT73A4	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
UGT71F1	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
UDP-glucose:flavonoid 7-O-glucosyltransferase	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
UDPG:flavonol 7-O-glucosyltransferase	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
GT2	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
NTGT2	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
F7GT	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
F 7 GT	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
UDP-glucose:flavonol 7-O-glucosyltransferase	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
flavonol 7-O-glucosyltransferase	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
quercetin-7-O-GT	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
Q7OGT	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
quercetin 7OGT	2.4.1.237	flavonol 7-O-beta-glucosyltransferase
anthocyanin 3'-O-beta-D-glucosyltransferase	2.4.1.238	delphinidin 3,5-di-O-glucoside 3'-O-glucosyltransferase
UDP-glucose:anthocyanin 3'-O-glucosyltransferase	2.4.1.238	delphinidin 3,5-di-O-glucoside 3'-O-glucosyltransferase
3'GT	2.4.1.238	delphinidin 3,5-di-O-glucoside 3'-O-glucosyltransferase
UDP-glucose:glucosyltransferase	2.4.1.239	flavonol-3-O-glucoside glucosyltransferase
GmF3G2''Gt	2.4.1.239	flavonol-3-O-glucoside glucosyltransferase
flavonol 3-O-glucoside/galactoside (1->2) glucosyltransferase	2.4.1.239	flavonol-3-O-glucoside glucosyltransferase
UGT79B30	2.4.1.239	flavonol-3-O-glucoside glucosyltransferase
oligoglucan-branching glycosyltransferase	2.4.1.24	1,4-alpha-glucan 6-alpha-glucosyltransferase
1,4-alpha-D-glucan 6-alpha-D-glucosyltransferase	2.4.1.24	1,4-alpha-glucan 6-alpha-glucosyltransferase
1,4-alpha-glucan 6-alpha-glucosyltransferase	2.4.1.24	1,4-alpha-glucan 6-alpha-glucosyltransferase
D-glucosyltransferase	2.4.1.24	1,4-alpha-glucan 6-alpha-glucosyltransferase
T-enzyme	2.4.1.24	1,4-alpha-glucan 6-alpha-glucosyltransferase
transglucosidase	2.4.1.24	1,4-alpha-glucan 6-alpha-glucosyltransferase
UDP-glucose:glucosyltransferase	2.4.1.240	flavonol-3-O-glycoside glucosyltransferase
DGD1	2.4.1.241	digalactosyldiacylglycerol synthase
DGDG synthase	2.4.1.241	digalactosyldiacylglycerol synthase
DGD2	2.4.1.241	digalactosyldiacylglycerol synthase
DGDG synthase (ambiguous)	2.4.1.241	digalactosyldiacylglycerol synthase
UDP-galactose-dependent DGDG synthase	2.4.1.241	digalactosyldiacylglycerol synthase
UDP-galactose-dependent digalactosyldiacylglycerol synthase	2.4.1.241	digalactosyldiacylglycerol synthase
DGD synthase	2.4.1.241	digalactosyldiacylglycerol synthase
UDP-galactose:MGDG galactosyltransferase	2.4.1.241	digalactosyldiacylglycerol synthase
digalactosyldiacylglycerol synthase 1, chloroplast	2.4.1.241	digalactosyldiacylglycerol synthase
digalactosyldiacylglycerol synthase 1	2.4.1.241	digalactosyldiacylglycerol synthase
dgdA	2.4.1.241	digalactosyldiacylglycerol synthase
gene name	2.4.1.241	digalactosyldiacylglycerol synthase
digalactosyldiacylglycerol synthase type 2	2.4.1.241	digalactosyldiacylglycerol synthase
digalactosyldiacylglycerol synthase type 1	2.4.1.241	digalactosyldiacylglycerol synthase
granule-bound starch synthase I gene	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSSI	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound starch synthase	2.4.1.242	NDP-glucose-starch glucosyltransferase
UDPGlc: starch synthase	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound starch synthase II	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSSII	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSS I	2.4.1.242	NDP-glucose-starch glucosyltransferase
Wx-D1 protein	2.4.1.242	NDP-glucose-starch glucosyltransferase
SGP-1	2.4.1.242	NDP-glucose-starch glucosyltransferase
Wx-7A	2.4.1.242	NDP-glucose-starch glucosyltransferase
isoform	2.4.1.242	NDP-glucose-starch glucosyltransferase
isoform	2.4.1.242	NDP-glucose-starch glucosyltransferase
isoform	2.4.1.242	NDP-glucose-starch glucosyltransferase
starch synthase II	2.4.1.242	NDP-glucose-starch glucosyltransferase
SSII	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound starch synthase I	2.4.1.242	NDP-glucose-starch glucosyltransferase
Waxy protein	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSS1 exists in three isoforms, Wx-4A, Wx-7A, Wx-7D	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSS	2.4.1.242	NDP-glucose-starch glucosyltransferase
Wx protein	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound starch synthase 1	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule bound starch synthase I	2.4.1.242	NDP-glucose-starch glucosyltransferase
NDP-glucose-starch glucosyltransferase	2.4.1.242	NDP-glucose-starch glucosyltransferase
starch-granule-bound starch synthase	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSSII-1	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound starch synthase Ia	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound starch synthase Ib	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule bound starch synthase	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSS3	2.4.1.242	NDP-glucose-starch glucosyltransferase
GBSS2	2.4.1.242	NDP-glucose-starch glucosyltransferase
starch synthase IIa	2.4.1.242	NDP-glucose-starch glucosyltransferase
granule-bound SSIIa protein	2.4.1.242	NDP-glucose-starch glucosyltransferase
SSIIa protein	2.4.1.242	NDP-glucose-starch glucosyltransferase
the 56-kDa protein is an isozyme of the waxy protein indiploid wheat and belongs to the GBSSI family	2.4.1.242	NDP-glucose-starch glucosyltransferase
NDPglucose-starch glucosyltransferase	2.4.1.242	NDP-glucose-starch glucosyltransferase
6G-FFT	2.4.1.243	6G-fructosyltransferase
6G-FFT1	2.4.1.243	6G-fructosyltransferase
AoFT1	2.4.1.243	6G-fructosyltransferase
fructan:fructan 6G-fructosyltransferase	2.4.1.243	6G-fructosyltransferase
bifunctional enzyme	2.4.1.243	6G-fructosyltransferase
fructan:fructan 6G-fructosyltransferase/fructan:fructan1-fructosyltransferase	2.4.1.243	6G-fructosyltransferase
fructan-fructan 6G-fructosyltransferase	2.4.1.243	6G-fructosyltransferase
6G-FFT/1-FFT	2.4.1.243	6G-fructosyltransferase
fructan: fructan 6G-fructosyltransferase	2.4.1.243	6G-fructosyltransferase
gene name	2.4.1.243	6G-fructosyltransferase
gene name	2.4.1.243	6G-fructosyltransferase
6G-FFT2	2.4.1.243	6G-fructosyltransferase
beta4GalNAcTB	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta 1,4-N-acetylgalactosaminyltransferase-A	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta4GalNAcT	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta1,4-N-acetylgalactosaminyltransferase	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
N,N'-diacetyllactosediamine synthase	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta1,4-N-acetylgalactosaminyltransferase II	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta4GalNAcT-II	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta1,4-N-acetylgalactosaminyltransferase III	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta4GalNAc-T3	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
N-acetyl-beta-glucosaminyl-glycoprotein4-beta-N-acetylgalactosaminyltransferase 1	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta1,4-N-acetylgalactosaminyltransferases	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta4GalNAc-T4	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta1,4-N-acetylgalactosaminyltransferase-III	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta1,4-N-acetylgalactosaminyltransferase IV	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
N-acetyl-beta-glucosaminyl-glycoprotein4-beta-N-acetylgalactosaminyltransferase 2	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
gene name	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
beta4GalNAcTA	2.4.1.244	N-acetyl-beta-glucosaminyl-glycoprotein
TreT	2.4.1.245	alpha,alpha-trehalose synthase
trehalose glycosyltransferring synthase	2.4.1.245	alpha,alpha-trehalose synthase
Trehalose synthase	2.4.1.245	alpha,alpha-trehalose synthase
PH1035	2.4.1.245	alpha,alpha-trehalose synthase
MFPS	2.4.1.246	mannosylfructose-phosphate synthase
D-galactosyl-beta-1,4-L-rhamnose phosphorylase	2.4.1.247	beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
cphy1920 protein	2.4.1.247	beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
GalRhaP	2.4.1.247	beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
D-galactosyl-beta1->4-L-rhamnose phosphorylase	2.4.1.247	beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
Oter 1377 protein	2.4.1.247	beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
isocyclomaltooligosaccharide glucanotransferase	2.4.1.248	cycloisomaltooligosaccharide glucanotransferase
CITase	2.4.1.248	cycloisomaltooligosaccharide glucanotransferase
CITase-T3040	2.4.1.248	cycloisomaltooligosaccharide glucanotransferase
CITase-598K	2.4.1.248	cycloisomaltooligosaccharide glucanotransferase
UDP-glucose:anthocyanin 3',5'-O-glucosyltransferase	2.4.1.249	delphinidin 3',5'-O-glucosyltransferase
UA3'5'GT	2.4.1.249	delphinidin 3',5'-O-glucosyltransferase
UA3'GT	2.4.1.249	delphinidin 3',5'-O-glucosyltransferase
UA5'GT	2.4.1.249	delphinidin 3',5'-O-glucosyltransferase
dextrin glycosyltransferase	2.4.1.25	4-alpha-glucanotransferase
debranching enzyme maltodextrin glycosyltransferase	2.4.1.25	4-alpha-glucanotransferase
dextrin transglycosylase	2.4.1.25	4-alpha-glucanotransferase
dextrin glycosyltransferase,	2.4.1.25	4-alpha-glucanotransferase
EC 2.4.1.3	2.4.1.25	4-alpha-glucanotransferase
disproportionating enzyme	2.4.1.25	4-alpha-glucanotransferase
DPE2	2.4.1.25	4-alpha-glucanotransferase
(1->4)-alpha-D-glucan:(1->4)-alpha-D-glucan4-alpha-D-glycosyltransferase	2.4.1.25	4-alpha-glucanotransferase
glycogen debranching enzyme	2.4.1.25	4-alpha-glucanotransferase
GDE	2.4.1.25	4-alpha-glucanotransferase
4-alpha-glucanotransferase	2.4.1.25	4-alpha-glucanotransferase
oligo-1,4-1,4-glucantransferase	2.4.1.25	4-alpha-glucanotransferase
D-enzyme	2.4.1.25	4-alpha-glucanotransferase
AgtA	2.4.1.25	4-alpha-glucanotransferase
AgtB	2.4.1.25	4-alpha-glucanotransferase
4-alpha-GTase	2.4.1.25	4-alpha-glucanotransferase
TS alpha GTase	2.4.1.25	4-alpha-glucanotransferase
alpha-glucanotransferase	2.4.1.25	4-alpha-glucanotransferase
TSalphaGT	2.4.1.25	4-alpha-glucanotransferase
alphaGT	2.4.1.25	4-alpha-glucanotransferase
CGTase	2.4.1.25	4-alpha-glucanotransferase
maltodextrin glycosyltransferase	2.4.1.25	4-alpha-glucanotransferase
debranching enzyme	2.4.1.25	4-alpha-glucanotransferase
enzyme displays isoamylase and4-alpha-glucanotransferase activity	2.4.1.25	4-alpha-glucanotransferase
gene name	2.4.1.25	4-alpha-glucanotransferase
alphaGTase	2.4.1.25	4-alpha-glucanotransferase
GTase	2.4.1.25	4-alpha-glucanotransferase
TLGT	2.4.1.25	4-alpha-glucanotransferase
PyAMase	2.4.1.25	4-alpha-glucanotransferase
amylmaltase	2.4.1.25	4-alpha-glucanotransferase
TAalphaGT	2.4.1.25	4-alpha-glucanotransferase
TAalphaGTase	2.4.1.25	4-alpha-glucanotransferase
MQ-01	2.4.1.25	4-alpha-glucanotransferase
4alphaGTase	2.4.1.25	4-alpha-glucanotransferase
amylomaltase	2.4.1.25	4-alpha-glucanotransferase
amylomaltases are glycosyl hydrolasesbelonging to glycoside hydrolase family 77	2.4.1.25	4-alpha-glucanotransferase
TmalphaGT	2.4.1.25	4-alpha-glucanotransferase
At2g40840	2.4.1.25	4-alpha-glucanotransferase
AMase	2.4.1.25	4-alpha-glucanotransferase
GH77 amylomaltase	2.4.1.25	4-alpha-glucanotransferase
MalQ	2.4.1.25	4-alpha-glucanotransferase
alpha-1,4-transferase	2.4.1.25	4-alpha-glucanotransferase
4alphaGT	2.4.1.25	4-alpha-glucanotransferase
alpha-amylase-like transglycosylase	2.4.1.25	4-alpha-glucanotransferase
mycothiol glycosyltransferases	2.4.1.250	D-inositol-3-phosphate glycosyltransferase
gene name	2.4.1.250	D-inositol-3-phosphate glycosyltransferase
gene name	2.4.1.250	D-inositol-3-phosphate glycosyltransferase
gene name	2.4.1.250	D-inositol-3-phosphate glycosyltransferase
gene name	2.4.1.251	GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1
gene name	2.4.1.252	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
alpha-mannosyltransferase AceA	2.4.1.252	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
gene name	2.4.1.252	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
GDP-mannosyltransferase	2.4.1.252	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
UDP-glucuronate:baicalein 7-O-glucuronosyltransferase	2.4.1.253	baicalein 7-O-glucuronosyltransferase
UBGAT	2.4.1.253	baicalein 7-O-glucuronosyltransferase
UDP-glucuronic acid:anthocyanin glucuronosyltransferase	2.4.1.254	cyanidin-3-O-glucoside 2''-O-glucuronosyltransferase
UDP-glucuronic acid:anthocyanidin 3-glucoside2'-O-beta-glucuronosyltransferase	2.4.1.254	cyanidin-3-O-glucoside 2''-O-glucuronosyltransferase
BpUGAT	2.4.1.254	cyanidin-3-O-glucoside 2''-O-glucuronosyltransferase
BpUGT94B1	2.4.1.254	cyanidin-3-O-glucoside 2''-O-glucuronosyltransferase
isoform	2.4.1.255	protein O-GlcNAc transferase
O-linked beta-N-acetylglucosaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
O-GlcNAc-transferase	2.4.1.255	protein O-GlcNAc transferase
genename	2.4.1.255	protein O-GlcNAc transferase
O-GlcNAc transferase	2.4.1.255	protein O-GlcNAc transferase
O-linked beta-N-acetylglucosamine transferase	2.4.1.255	protein O-GlcNAc transferase
UDP-GlcNAc: polypeptide O-N-acetylglucosaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
OGT p110	2.4.1.255	protein O-GlcNAc transferase
XcOGT protein	2.4.1.255	protein O-GlcNAc transferase
EGF domain-specific O-GlcNAc transferase	2.4.1.255	protein O-GlcNAc transferase
EOGT1	2.4.1.255	protein O-GlcNAc transferase
EOGT	2.4.1.255	protein O-GlcNAc transferase
formerly known as copy I, ogt gene name, Daniorerio has two ogt genes, encoding six different enzymatic isoforms thatare expressed maternally and zygotically	2.4.1.255	protein O-GlcNAc transferase
formerly known as copy II, ogt gene name, Daniorerio has two ogt genes, encoding six different enzymatic isoforms thatare expressed maternally and zygotically	2.4.1.255	protein O-GlcNAc transferase
the short isoform of OGT (sOGT) does not glycosylate anyof the substrates tested, although it retains a potentially activecatalytic domain	2.4.1.255	protein O-GlcNAc transferase
N-acetylglucosaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
nucleocytoplasmic OGT	2.4.1.255	protein O-GlcNAc transferase
HsOGT	2.4.1.255	protein O-GlcNAc transferase
O-linked N-acetylglucosaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
transferase OGT	2.4.1.255	protein O-GlcNAc transferase
isoform	2.4.1.255	protein O-GlcNAc transferase
isoform	2.4.1.255	protein O-GlcNAc transferase
O-GlcNAc transferase OGT	2.4.1.255	protein O-GlcNAc transferase
human OGT	2.4.1.255	protein O-GlcNAc transferase
N-acetylglucosamine transferase	2.4.1.255	protein O-GlcNAc transferase
hOGT	2.4.1.255	protein O-GlcNAc transferase
OGT protein	2.4.1.255	protein O-GlcNAc transferase
O-linked GlcNAc transferase	2.4.1.255	protein O-GlcNAc transferase
O-linked N-acetylglucosamine transferase	2.4.1.255	protein O-GlcNAc transferase
nucleocytoplasmic glycosyltransferase	2.4.1.255	protein O-GlcNAc transferase
UDP-GlcNAc:polypeptidyl transferase	2.4.1.255	protein O-GlcNAc transferase
glycosyltransferase OGT	2.4.1.255	protein O-GlcNAc transferase
